longitud,latitud,demanda,demanda_normalizada,id
-56.172756,-34.913708,1402.0,0.21177717226763548,936
-56.172695,-34.913704,1402.0,0.21177717226763548,937
-56.17284,-34.910835,1993.0,0.3012412957917045,938
-56.172718,-34.91063,2683.0,0.4056917953375719,939
-56.172752,-34.910366,2274.0,0.3437783832879201,940
-56.172955,-34.90866,2301.0,0.3478655767484105,941
-56.17298,-34.908497,2492.0,0.3767786860429912,942
-56.17298,-34.90849,2492.0,0.3767786860429912,943
-56.173214,-34.907814,2692.0,0.4070541931577354,944
-56.173214,-34.907772,2692.0,0.4070541931577354,945
-56.173294,-34.906925,2243.0,0.3390856796851347,946
-56.173298,-34.90689,2243.0,0.3390856796851347,947
-56.173298,-34.905754,3114.0,0.4709355131698456,948
-56.1733,-34.905727,3114.0,0.4709355131698456,949
-56.174644,-34.90587,3065.0,0.46351801392673325,950
-56.17442,-34.90631,3223.0,0.4874356645473812,951
-56.174423,-34.906326,3223.0,0.4874356645473812,952
-56.173393,-34.90618,3174.0,0.48001816530426883,953
-56.173397,-34.906155,3174.0,0.48001816530426883,954
-56.172134,-34.905563,3190.0,0.4824402058734484,955
-56.172215,-34.906105,3266.0,0.49394489857705115,956
-56.17221,-34.906128,3266.0,0.49394489857705115,957
-56.17195,-34.90716,2569.0,0.3884347562821677,958
-56.172092,-34.907223,2875.0,0.4347562821677263,959
-56.171974,-34.908127,2609.0,0.3944898577051166,960
-56.17181,-34.90848,2609.0,0.3944898577051166,961
-56.171803,-34.90852,2866.0,0.4333938843475628,962
-56.1717,-34.90938,2536.0,0.3834392976082349,963
-56.171696,-34.909412,2536.0,0.3834392976082349,964
-56.171677,-34.90966,2781.0,0.42052679382379654,965
-56.171673,-34.909695,2654.0,0.401301846805934,966
-56.17154,-34.910732,2293.0,0.34665455646382076,967
-56.17145,-34.911587,2746.0,0.4152285800787163,968
-56.171535,-34.91218,2323.0,0.3511958825310324,969
-56.172546,-34.912334,2406.0,0.3637602179836512,970
-56.17225,-34.91111,1704.0,0.2574931880108992,971
-56.17028,-34.912876,1935.0,0.2924613987284287,972
-56.172417,-34.9133,1804.0,0.2726309415682713,973
-56.17242,-34.913277,1804.0,0.2726309415682713,974
-56.17246,-34.91297,1963.0,0.29669996972449286,975
-56.172462,-34.912956,1963.0,0.29669996972449286,976
-56.169796,-34.912594,1793.0,0.27096578867696036,977
-56.169758,-34.912586,1793.0,0.27096578867696036,978
-56.169727,-34.912586,1793.0,0.27096578867696036,979
-56.169273,-34.912125,2118.0,0.3201634877384196,980
-56.16926,-34.912052,2118.0,0.3201634877384196,981
-56.16932,-34.91003,2630.0,0.3976687859521647,982
-56.169323,-34.91,2630.0,0.3976687859521647,983
-56.16943,-34.909042,2275.0,0.3439297608234938,984
-56.169434,-34.90901,2275.0,0.3439297608234938,985
-56.167217,-34.91023,2710.0,0.40977898879806235,986
-56.167217,-34.910255,2378.0,0.35952164698758704,987
-56.166992,-34.910847,1883.0,0.2845897668785952,988
-56.167107,-34.9112,1340.0,0.2023917650620648,989
-56.167103,-34.911232,1340.0,0.2023917650620648,990
-56.168602,-34.910854,2414.0,0.364971238268241,991
-56.166615,-34.910145,2393.0,0.36179231002119283,992
-56.166607,-34.910152,2224.0,0.33620950650923404,993
-56.166595,-34.910175,2224.0,0.33620950650923404,994
-56.16303,-34.910328,1566.0,0.2366030881017257,995
-56.163025,-34.910324,1566.0,0.2366030881017257,996
-56.16329,-34.90842,2008.0,0.30351195882531035,997
-56.16329,-34.908413,2008.0,0.30351195882531035,998
-56.16331,-34.908173,2083.0,0.3148652739933394,999
-56.163605,-34.909054,1656.0,0.25022706630336056,1000
-56.163605,-34.909096,1656.0,0.25022706630336056,1001
-56.163277,-34.91192,1318.0,0.19906145927944294,1002
-56.163273,-34.911953,1318.0,0.19906145927944294,1003
-56.164276,-34.912045,946.0,0.14274901604601878,1004
-56.164295,-34.91203,946.0,0.14274901604601878,1005
-56.16527,-34.910942,1560.0,0.2356948228882834,1006
-56.164356,-34.91098,1131.0,0.17075386012715713,1007
-56.16432,-34.910995,1131.0,0.17075386012715713,1008
-56.163685,-34.911674,1143.0,0.17257039055404177,1009
-56.164722,-34.91144,828.0,0.12488646684831971,1010
-56.1646,-34.910294,1597.0,0.24129579170451104,1011
-56.16458,-34.90912,1922.0,0.2904934907659703,1012
-56.164734,-34.907925,2596.0,0.3925219497426582,1013
-56.16497,-34.907085,2599.0,0.39297608234937936,1014
-56.16509,-34.90599,2010.0,0.30381471389645776,1015
-56.164207,-34.904675,2071.0,0.31304874356645473,1016
-56.164177,-34.904675,2071.0,0.31304874356645473,1017
-56.163998,-34.905373,1270.0,0.19179533757190434,1018
-56.163788,-34.907566,1628.0,0.24598849530729638,1019
-56.163784,-34.90758,1628.0,0.24598849530729638,1020
-56.1637,-34.908157,2053.0,0.3103239479261278,1021
-56.1637,-34.90818,2053.0,0.3103239479261278,1022
-56.16575,-34.910255,2293.0,0.34665455646382076,1023
-56.168083,-34.91051,2549.0,0.3854072055706933,1024
-56.168083,-34.910492,2549.0,0.3854072055706933,1025
-56.16819,-34.90957,2848.0,0.43066908870723586,1026
-56.168194,-34.9095,2848.0,0.43066908870723586,1027
-56.1682,-34.909454,2848.0,0.43066908870723586,1028
-56.168324,-34.908382,2530.0,0.38253103239479264,1029
-56.168324,-34.90836,2530.0,0.38253103239479264,1030
-56.16853,-34.90784,2352.0,0.3555858310626703,1031
-56.168587,-34.907314,2491.0,0.3766273085074175,1032
-56.168633,-34.906948,2833.0,0.42839842567363,1033
-56.168583,-34.906128,2836.0,0.4288525582803512,1034
-56.168583,-34.906097,2836.0,0.4288525582803512,1035
-56.16875,-34.90586,2836.0,0.4288525582803512,1036
-56.16869,-34.9052,2954.0,0.44671510747805027,1037
-56.167652,-34.906178,2366.0,0.3577051165607024,1038
-56.167652,-34.906193,2366.0,0.3577051165607024,1039
-56.167576,-34.90687,2797.0,0.4229488343929761,1040
-56.16733,-34.907753,2652.0,0.40099909173478654,1041
-56.167427,-34.908264,2407.0,0.363911595519225,1042
-56.167297,-34.90934,2998.0,0.453375719043294,1043
-56.170803,-34.907898,2346.0,0.354677565849228,1044
-56.17085,-34.907444,2244.0,0.33923705722070846,1045
-56.17088,-34.905834,2832.0,0.4282470481380563,1046
-56.170883,-34.90582,2832.0,0.4282470481380563,1047
-56.170887,-34.9058,2832.0,0.4282470481380563,1048
-56.17108,-34.905296,3198.0,0.48365122615803813,1049
-56.16983,-34.905357,2811.0,0.4250681198910082,1050
-56.169712,-34.906376,2270.0,0.34317287314562517,1051
-56.16971,-34.9064,2270.0,0.34317287314562517,1052
-56.169617,-34.90733,2226.0,0.33651226158038144,1053
-56.169613,-34.907352,2226.0,0.33651226158038144,1054
-56.16963,-34.908485,2319.0,0.3505903723887375,1055
-56.169624,-34.908524,2319.0,0.3505903723887375,1056
-56.16946,-34.908634,2383.0,0.3602785346654556,1057
-56.16946,-34.908653,2383.0,0.3602785346654556,1058
-56.169426,-34.91031,2657.0,0.4017559794126552,1059
-56.16937,-34.911022,2692.0,0.4070541931577354,1060
-56.169353,-34.91115,2692.0,0.4070541931577354,1061
-56.169353,-34.911163,2692.0,0.4070541931577354,1062
-56.170433,-34.911522,2710.0,0.40977898879806235,1063
-56.170433,-34.911484,2710.0,0.40977898879806235,1064
-56.17039,-34.910522,2972.0,0.4494399031183772,1065
-56.17039,-34.910507,2972.0,0.4494399031183772,1066
-56.17049,-34.909607,2829.0,0.42779291553133514,1067
-56.17049,-34.909588,2829.0,0.42779291553133514,1068
-56.170662,-34.909245,2663.0,0.4026642446260975,1069
-56.17059,-34.90865,2357.0,0.3563427187405389,1070
-56.16722,-34.907898,3258.0,0.4927338782924614,1071
-56.167175,-34.90789,3258.0,0.4927338782924614,1072
-56.165817,-34.908134,2677.0,0.4047835301241296,1073
-56.165817,-34.90818,2741.0,0.4144716924008477,1074
-56.16686,-34.90921,2348.0,0.3549803209203754,1075
-56.166824,-34.909206,2348.0,0.3549803209203754,1076
-56.16608,-34.909153,2664.0,0.4028156221616712,1077
-56.16572,-34.9092,2079.0,0.3142597638510445,1078
-56.165955,-34.90708,2413.0,0.36481986073266726,1079
-56.165005,-34.905354,1387.0,0.20950650923402966,1080
-56.165047,-34.90485,2040.0,0.3083560399636694,1081
-56.166325,-34.904934,2948.0,0.4458068422646079,1082
-56.16629,-34.90536,2311.0,0.3493793521041477,1083
-56.166286,-34.90539,2311.0,0.3493793521041477,1084
-56.166225,-34.90592,3175.0,0.4801695428398426,1085
-56.163956,-34.906685,1937.0,0.29276415379957615,1086
-56.18307,-34.89495,2048.0,0.30956706024825914,1087
-56.18326,-34.894722,1999.0,0.30214956100514684,1088
-56.183586,-34.89438,2175.0,0.32879200726612173,1089
-56.184723,-34.893024,1305.0,0.19709355131698456,1090
-56.185127,-34.892536,1226.0,0.18513472600666062,1091
-56.18957,-34.891647,681.0,0.10263396911898275,1092
-56.18949,-34.89228,799.0,0.1204965183166818,1093
-56.189693,-34.892967,1350.0,0.203905540417802,1094
-56.19051,-34.89197,717.0,0.1080835603996367,1095
-56.188805,-34.89248,858.0,0.12942779291553133,1096
-56.188156,-34.89279,1019.0,0.1537995761429004,1097
-56.18902,-34.89456,2814.0,0.42552225249772935,1098
-56.18904,-34.8946,2711.0,0.4099303663336361,1099
-56.18935,-34.89528,2537.0,0.3835906751438087,1100
-56.189434,-34.895435,2413.0,0.36481986073266726,1101
-56.189636,-34.895786,2711.0,0.4099303663336361,1102
-56.18994,-34.89649,2428.0,0.3670905237662731,1103
-56.189953,-34.896523,2428.0,0.3670905237662731,1104
-56.19012,-34.897003,2399.0,0.36270057523463517,1105
-56.190132,-34.897026,2399.0,0.36270057523463517,1106
-56.190266,-34.897346,2129.0,0.32182864062973054,1107
-56.19055,-34.897724,1970.0,0.2977596124735089,1108
-56.188663,-34.898094,2060.0,0.3113835906751438,1109
-56.1907,-34.898796,1447.0,0.2185891613684529,1110
-56.190693,-34.89878,1447.0,0.2185891613684529,1111
-56.19023,-34.897617,2129.0,0.32182864062973054,1112
-56.19022,-34.8976,2129.0,0.32182864062973054,1113
-56.190212,-34.89758,2129.0,0.32182864062973054,1114
-56.190033,-34.89741,2128.0,0.32167726309415684,1115
-56.189842,-34.89688,2530.0,0.38253103239479264,1116
-56.18982,-34.896812,2530.0,0.38253103239479264,1117
-56.189816,-34.896786,2530.0,0.38253103239479264,1118
-56.189804,-34.89676,2530.0,0.38253103239479264,1119
-56.189144,-34.89557,2583.0,0.3905540417801998,1120
-56.189407,-34.89616,2804.0,0.42400847714199214,1121
-56.189137,-34.895554,2583.0,0.3905540417801998,1122
-56.18835,-34.894356,2198.0,0.33227369058431727,1123
-56.18767,-34.894474,1721.0,0.2600666061156524,1124
-56.18796,-34.893463,1691.0,0.25552528004844083,1125
-56.188004,-34.893456,1691.0,0.25552528004844083,1126
-56.18915,-34.893143,1369.0,0.2067817135937027,1127
-56.189205,-34.89313,1369.0,0.2067817135937027,1128
-56.190506,-34.893475,962.0,0.1451710566151983,1129
-56.19038,-34.894535,1765.0,0.26672721768089613,1130
-56.19038,-34.89455,1765.0,0.26672721768089613,1131
-56.191433,-34.895283,1457.0,0.22010293672419012,1132
-56.19143,-34.89531,1457.0,0.22010293672419012,1133
-56.1914,-34.895607,1540.0,0.23266727217680896,1134
-56.191395,-34.895638,1540.0,0.23266727217680896,1135
-56.19076,-34.89593,1944.0,0.2938237965485922,1136
-56.191013,-34.896767,2241.0,0.3387829246139873,1137
-56.19106,-34.89677,2241.0,0.3387829246139873,1138
-56.19115,-34.897774,1427.0,0.21556161065697851,1139
-56.191147,-34.897804,1427.0,0.21556161065697851,1140
-56.192226,-34.897083,843.0,0.1271571298819255,1141
-56.19236,-34.89579,561.0,0.08446866485013624,1142
-56.19236,-34.89576,561.0,0.08446866485013624,1143
-56.19249,-34.894737,391.0,0.058734483802603696,1144
-56.192585,-34.896885,718.0,0.10823493793521041,1145
-56.192623,-34.896885,718.0,0.10823493793521041,1146
-56.186527,-34.897682,1478.0,0.22328186497123828,1147
-56.18692,-34.896946,1667.0,0.25189221919467153,1148
-56.18744,-34.895153,1648.0,0.2490160460187708,1149
-56.186584,-34.89412,1644.0,0.24841053587647594,1150
-56.18647,-34.89409,1644.0,0.24841053587647594,1151
-56.18517,-34.893986,1607.0,0.24280956706024825,1152
-56.185085,-34.894512,2035.0,0.3075991522858008,1153
-56.185883,-34.89483,1401.0,0.21162579473206175,1154
-56.186466,-34.895607,1575.0,0.23796548592188918,1155
-56.186012,-34.895912,1365.0,0.2061762034514078,1156
-56.1854,-34.89568,1652.0,0.2496215561610657,1157
-56.184174,-34.89521,1831.0,0.27671813502876175,1158
-56.183723,-34.89501,2038.0,0.30805328489252193,1159
-56.183685,-34.895004,2038.0,0.30805328489252193,1160
-56.18569,-34.89157,787.0,0.11867998788979715,1161
-56.184696,-34.891434,1066.0,0.16091432031486527,1162
-56.18409,-34.892445,1262.0,0.19058431728731456,1163
-56.183746,-34.893093,1820.0,0.27505298213745083,1164
-56.183613,-34.893314,1870.0,0.28262185891613684,1165
-56.183228,-34.89401,2325.0,0.35149863760217986,1166
-56.18295,-34.894417,2168.0,0.32773236451710563,1167
-56.18294,-34.894432,2168.0,0.32773236451710563,1168
-56.184025,-34.89413,1902.0,0.28746594005449594,1169
-56.18458,-34.89494,1770.0,0.26748410535876477,1170
-56.183895,-34.896122,1916.0,0.289585225552528,1171
-56.183624,-34.89659,1424.0,0.21510747805025734,1172
-56.18301,-34.89555,2291.0,0.34635180139267335,1173
-56.18303,-34.89556,2291.0,0.34635180139267335,1174
-56.183445,-34.89573,2088.0,0.315622161671208,1175
-56.18445,-34.89613,1642.0,0.2481077808053285,1176
-56.185474,-34.89652,1525.0,0.23039660914320315,1177
-56.186,-34.896736,1170.0,0.17665758401453224,1178
-56.187508,-34.897312,1798.0,0.27172267635482894,1179
-56.18753,-34.897324,1798.0,0.27172267635482894,1180
-56.189125,-34.89846,1768.0,0.2671813502876173,1181
-56.189278,-34.89795,1902.0,0.28746594005449594,1182
-56.189266,-34.897926,1945.0,0.2939751740841659,1183
-56.18974,-34.89895,1869.0,0.28247048138056313,1184
-56.188717,-34.89603,2682.0,0.4055404178019982,1185
-56.18828,-34.89625,2306.0,0.34862246442627914,1186
-56.18737,-34.897938,1382.0,0.20874962155616106,1187
-56.187138,-34.898315,1398.0,0.2111716621253406,1188
-56.186195,-34.897854,1263.0,0.1907356948228883,1189
-56.185738,-34.897247,1412.0,0.2132909476233727,1190
-56.18704,-34.89531,1573.0,0.23766273085074174,1191
-56.187332,-34.89541,1441.0,0.2176808961550106,1192
-56.190193,-34.89402,1739.0,0.2627914017559794,1193
-56.189,-34.894196,2076.0,0.31380563124432337,1194
-56.188953,-34.894203,2076.0,0.31380563124432337,1195
-56.166035,-34.890606,1427.0,0.21556161065697851,1196
-56.16608,-34.890617,1523.0,0.2300938540720557,1197
-56.167404,-34.890755,1527.0,0.23069936421435058,1198
-56.168285,-34.890842,1509.0,0.22797456857402362,1199
-56.169327,-34.890926,2126.0,0.3213745080230094,1200
-56.17059,-34.89103,2247.0,0.33969118982742963,1201
-56.17136,-34.891098,1813.0,0.27399333938843473,1202
-56.172855,-34.891235,1925.0,0.2909476233726915,1203
-56.173264,-34.89216,1366.0,0.20632758098698153,1204
-56.17326,-34.89218,1477.0,0.22313048743566455,1205
-56.173992,-34.891335,1775.0,0.26824099303663335,1206
-56.17481,-34.89139,1365.0,0.2061762034514078,1207
-56.175922,-34.891502,1657.0,0.2503784438389343,1208
-56.17702,-34.891598,1559.0,0.23554344535270966,1209
-56.177658,-34.892487,1638.0,0.2475022706630336,1210
-56.177654,-34.892517,1638.0,0.2475022706630336,1211
-56.17759,-34.89327,1525.0,0.23039660914320315,1212
-56.176365,-34.892605,1595.0,0.2409930366333636,1213
-56.176575,-34.891106,1571.0,0.2373599757795943,1214
-56.17682,-34.889202,1665.0,0.25158946412352406,1215
-56.178024,-34.889156,1758.0,0.2656675749318801,1216
-56.177773,-34.890995,1616.0,0.24417196488041173,1217
-56.178246,-34.891697,1639.0,0.24765364819860733,1218
-56.17874,-34.89174,1615.0,0.24402058734483803,1219
-56.179707,-34.89181,1362.0,0.20572207084468666,1220
-56.181164,-34.892426,1565.0,0.236451710566152,1221
-56.180458,-34.892933,1194.0,0.18029064486830154,1222
-56.17983,-34.892284,1673.0,0.2528004844081138,1223
-56.17974,-34.89097,1497.0,0.22615803814713897,1224
-56.17897,-34.891182,1673.0,0.2528004844081138,1225
-56.18165,-34.892056,1352.0,0.20420829548894945,1226
-56.182785,-34.891632,1318.0,0.19906145927944294,1227
-56.18213,-34.8917,1266.0,0.19118982742960944,1228
-56.181625,-34.89433,1793.0,0.27096578867696036,1229
-56.18166,-34.894264,1921.0,0.2903421132303966,1230
-56.18147,-34.89315,1301.0,0.19648804117468968,1231
-56.18127,-34.893074,1523.0,0.2300938540720557,1232
-56.180973,-34.893456,1329.0,0.20072661217075385,1233
-56.180817,-34.895042,1357.0,0.20496518316681805,1234
-56.17976,-34.89307,1438.0,0.21722676354828943,1235
-56.18262,-34.89259,1541.0,0.23281864971238267,1236
-56.183357,-34.891247,1406.0,0.21238268240993036,1237
-56.182938,-34.89103,1065.0,0.16076294277929154,1238
-56.18184,-34.890762,926.0,0.13972146533454435,1239
-56.18054,-34.890476,1063.0,0.1604601877081441,1240
-56.178673,-34.88997,1909.0,0.288525582803512,1241
-56.17761,-34.889874,1894.0,0.28625491976990614,1242
-56.177097,-34.88983,1887.0,0.2851952770208901,1243
-56.176414,-34.88976,1754.0,0.2650620647895852,1244
-56.175385,-34.889656,1948.0,0.29442930669088707,1245
-56.17389,-34.889572,1863.0,0.2815622161671208,1246
-56.172592,-34.889526,2200.0,0.33257644565546474,1247
-56.17164,-34.88949,2017.0,0.3048743566454738,1248
-56.170544,-34.88937,1930.0,0.2917045110505601,1249
-56.169807,-34.889305,1886.0,0.2850438994853164,1250
-56.168953,-34.88922,1652.0,0.2496215561610657,1251
-56.16826,-34.889153,1867.0,0.28216772630941567,1252
-56.166977,-34.888367,1314.0,0.19845594913714804,1253
-56.168167,-34.88889,1867.0,0.28216772630941567,1254
-56.16594,-34.888924,1294.0,0.19542839842567364,1255
-56.1658,-34.888992,1294.0,0.19542839842567364,1256
-56.16646,-34.889732,1956.0,0.2956403269754768,1257
-56.169388,-34.89001,2114.0,0.31955797759612475,1258
-56.170418,-34.89011,1763.0,0.2664244626097487,1259
-56.170467,-34.891624,1715.0,0.2591583409022101,1260
-56.16904,-34.891457,1617.0,0.24432334241598547,1261
-56.16939,-34.888687,1698.0,0.25658492279745687,1262
-56.170815,-34.888866,1656.0,0.25022706630336056,1263
-56.17199,-34.88884,1596.0,0.24114441416893734,1264
-56.173607,-34.88886,1578.0,0.23841961852861035,1265
-56.17461,-34.88882,1847.0,0.27914017559794124,1266
-56.175823,-34.888947,1811.0,0.2736905843172873,1267
-56.17554,-34.890846,1889.0,0.28549803209203756,1268
-56.178806,-34.892597,1516.0,0.22903421132303967,1269
-56.17871,-34.893326,1357.0,0.20496518316681805,1270
-56.174793,-34.89228,1261.0,0.19043293975174083,1271
-56.17438,-34.892105,1396.0,0.21086890705419314,1272
-56.17437,-34.890648,1683.0,0.254314259763851,1273
-56.172897,-34.890434,1972.0,0.29806236754465637,1274
-56.17135,-34.890312,2228.0,0.3368150166515289,1275
-56.168407,-34.891537,1571.0,0.2373599757795943,1276
-56.168137,-34.89001,1725.0,0.26067211625794734,1277
-56.167793,-34.891453,1747.0,0.2640024220405692,1278
-56.166615,-34.89088,1493.0,0.22555252800484407,1279
-56.166748,-34.890015,1355.0,0.2046624280956706,1280
-56.165638,-34.890324,1635.0,0.24704813805631246,1281
-56.165604,-34.89075,1635.0,0.24704813805631246,1282
-56.165554,-34.891148,1666.0,0.25174084165909777,1283
-56.16334,-34.915703,2203.0,0.3330305782621859,1284
-56.164783,-34.915817,1675.0,0.2531032394792613,1285
-56.165253,-34.915844,1545.0,0.23342415985467757,1286
-56.165325,-34.916885,2068.0,0.31259461095973357,1287
-56.16274,-34.916817,2164.0,0.32712685437481076,1288
-56.16268,-34.917336,1711.0,0.25855283075991525,1289
-56.16265,-34.917686,1537.0,0.2322131395700878,1290
-56.162624,-34.91784,1931.0,0.2918558885861338,1291
-56.162525,-34.918625,1671.0,0.2524977293369664,1292
-56.16248,-34.919064,1750.0,0.26445655464729034,1293
-56.16241,-34.9197,1764.0,0.26657584014532243,1294
-56.162407,-34.91974,1764.0,0.26657584014532243,1295
-56.1623,-34.920937,898.0,0.13548289433848018,1296
-56.16268,-34.92104,898.0,0.13548289433848018,1297
-56.163094,-34.920834,855.0,0.12897366030881016,1298
-56.163105,-34.92083,855.0,0.12897366030881016,1299
-56.16334,-34.92025,1015.0,0.1531940660006055,1300
-56.16344,-34.91933,1939.0,0.29306690887072356,1301
-56.16344,-34.91932,1939.0,0.29306690887072356,1302
-56.16351,-34.918743,2520.0,0.3810172570390554,1303
-56.163628,-34.917747,2387.0,0.36088404480775055,1304
-56.163727,-34.91683,2151.0,0.32515894641235243,1305
-56.163807,-34.916157,2091.0,0.31607629427792916,1306
-56.163883,-34.915405,1728.0,0.2611262488646685,1307
-56.163906,-34.915245,1600.0,0.2417499243112322,1308
-56.163963,-34.914665,1644.0,0.24841053587647594,1309
-56.16523,-34.914604,1015.0,0.1531940660006055,1310
-56.165173,-34.915154,1189.0,0.17953375719043294,1311
-56.165066,-34.916138,1545.0,0.23342415985467757,1312
-56.16498,-34.916924,2068.0,0.31259461095973357,1313
-56.16493,-34.917416,2253.0,0.3405994550408719,1314
-56.16484,-34.918182,2044.0,0.30896155010596427,1315
-56.164803,-34.918438,2274.0,0.3437783832879201,1316
-56.1648,-34.91847,2274.0,0.3437783832879201,1317
-56.164715,-34.919434,1898.0,0.286860429912201,1318
-56.164616,-34.919994,1101.0,0.16621253405994552,1319
-56.16461,-34.920033,1101.0,0.16621253405994552,1320
-56.16522,-34.919785,1275.0,0.19255222524977295,1321
-56.165646,-34.919117,1480.0,0.22358462004238572,1322
-56.165695,-34.91819,1464.0,0.22116257947320617,1323
-56.16571,-34.91698,1614.0,0.2438692098092643,1324
-56.165707,-34.91662,1591.0,0.24038752649106873,1325
-56.165676,-34.915203,1059.0,0.15985467756584923,1326
-56.165676,-34.915184,1059.0,0.15985467756584923,1327
-56.165665,-34.91469,775.0,0.1168634574629125,1328
-56.165665,-34.91466,775.0,0.1168634574629125,1329
-56.164654,-34.914368,881.0,0.13290947623372693,1330
-56.163406,-34.91418,1439.0,0.21737814108386316,1331
-56.182133,-34.88958,1112.0,0.16787768695125643,1332
-56.183247,-34.889915,1099.0,0.16590977898879805,1333
-56.18474,-34.89037,958.0,0.14456554647290343,1334
-56.184765,-34.890377,958.0,0.14456554647290343,1335
-56.184814,-34.889503,959.0,0.14471692400847713,1336
-56.184753,-34.889484,959.0,0.14471692400847713,1337
-56.183582,-34.889153,1201.0,0.18135028761731758,1338
-56.182976,-34.88898,1193.0,0.1801392673327278,1339
-56.185783,-34.887676,933.0,0.1407811080835604,1340
-56.185814,-34.88766,933.0,0.1407811080835604,1341
-56.18711,-34.88717,1261.0,0.19043293975174083,1342
-56.186634,-34.88613,1125.0,0.16984559491371481,1343
-56.186066,-34.885128,734.0,0.11065697850438995,1344
-56.185417,-34.884293,796.0,0.12004238570996065,1345
-56.184,-34.88519,1242.0,0.18755676657584014,1346
-56.18349,-34.885387,1534.0,0.23175900696336663,1347
-56.184242,-34.88595,1031.0,0.15561610656978506,1348
-56.18427,-34.885937,1093.0,0.16500151377535574,1349
-56.18469,-34.8858,991.0,0.1495610051468362,1350
-56.18513,-34.885628,1048.0,0.1581895246745383,1351
-56.18571,-34.88594,1046.0,0.15788676960339085,1352
-56.18548,-34.886864,1050.0,0.15849227974568575,1353
-56.18545,-34.886875,1050.0,0.15849227974568575,1354
-56.186447,-34.888767,640.0,0.09642749016046019,1355
-56.187424,-34.8884,828.0,0.12488646684831971,1356
-56.18745,-34.888393,828.0,0.12488646684831971,1357
-56.18816,-34.88812,953.0,0.14380865879503482,1358
-56.188183,-34.888107,1119.0,0.16893732970027248,1359
-56.188168,-34.88728,1563.0,0.23614895549500453,1360
-56.18794,-34.886776,1609.0,0.2431123221313957,1361
-56.18749,-34.88585,913.0,0.13775355737208597,1362
-56.187275,-34.885406,1058.0,0.1597033000302755,1363
-56.186977,-34.884823,965.0,0.14562518922191947,1364
-56.18668,-34.883762,1050.0,0.15849227974568575,1365
-56.187447,-34.882187,1179.0,0.17801998183469572,1366
-56.188084,-34.882496,1271.0,0.19194671510747804,1367
-56.188282,-34.883617,1442.0,0.2178322736905843,1368
-56.188133,-34.88367,1170.0,0.17665758401453224,1369
-56.18804,-34.8837,1170.0,0.17665758401453224,1370
-56.188416,-34.88486,1254.0,0.1893732970027248,1371
-56.18872,-34.88553,1633.0,0.246745382985165,1372
-56.189068,-34.886303,1339.0,0.20224038752649107,1373
-56.18922,-34.8866,1490.0,0.22509839539812293,1374
-56.189236,-34.88663,1490.0,0.22509839539812293,1375
-56.189625,-34.887375,1531.0,0.23130487435664548,1376
-56.190113,-34.886223,1555.0,0.23493793521041478,1377
-56.18955,-34.88496,1238.0,0.18695125643354527,1378
-56.189625,-34.8842,1236.0,0.18664850136239783,1379
-56.19085,-34.884117,1207.0,0.18225855283075992,1380
-56.190678,-34.88576,1311.0,0.1980018165304269,1381
-56.190598,-34.886414,1318.0,0.19906145927944294,1382
-56.19142,-34.88638,1689.0,0.25522252497729336,1383
-56.192863,-34.88523,1421.0,0.21465334544353618,1384
-56.192696,-34.884727,1269.0,0.1916439600363306,1385
-56.192062,-34.88443,1418.0,0.214199212836815,1386
-56.190903,-34.883602,1274.0,0.1924008477141992,1387
-56.191257,-34.883007,1327.0,0.20042385709960642,1388
-56.191265,-34.88299,1580.0,0.2387223735997578,1389
-56.19021,-34.882458,1267.0,0.19134120496518317,1390
-56.189007,-34.881916,1649.0,0.24916742355434454,1391
-56.187862,-34.88139,1298.0,0.1960339085679685,1392
-56.187836,-34.88138,1298.0,0.1960339085679685,1393
-56.186794,-34.883194,1299.0,0.19618528610354224,1394
-56.186775,-34.88322,1217.0,0.18377232818649714,1395
-56.187527,-34.885563,1146.0,0.17302452316076294,1396
-56.18835,-34.88722,1729.0,0.2612776264002422,1397
-56.19338,-34.883896,1330.0,0.2008779897063276,1398
-56.19335,-34.883884,1330.0,0.2008779897063276,1399
-56.194828,-34.884266,621.0,0.09355131698455948,1400
-56.192383,-34.886585,874.0,0.13184983348471088,1401
-56.192314,-34.887325,672.0,0.10127157129881925,1402
-56.192036,-34.889584,783.0,0.11807447774750227,1403
-56.191868,-34.89104,1119.0,0.16893732970027248,1404
-56.191868,-34.891068,1119.0,0.16893732970027248,1405
-56.19288,-34.8909,1023.0,0.15440508628519528,1406
-56.192883,-34.890877,1023.0,0.15440508628519528,1407
-56.193115,-34.888763,156.0,0.02316076294277929,1408
-56.19337,-34.886425,1022.0,0.15425370874962155,1409
-56.19337,-34.886402,1022.0,0.15425370874962155,1410
-56.193478,-34.8857,992.0,0.14971238268240994,1411
-56.193497,-34.88534,1242.0,0.18755676657584014,1412
-56.194397,-34.884983,661.0,0.09960641840750832,1413
-56.19442,-34.88498,661.0,0.09960641840750832,1414
-56.194565,-34.887066,527.0,0.07932182864062973,1415
-56.192013,-34.887634,623.0,0.09385407205570694,1416
-56.189205,-34.888103,1543.0,0.23312140478353013,1417
-56.189247,-34.888126,1543.0,0.23312140478353013,1418
-56.18929,-34.888145,1543.0,0.23312140478353013,1419
-56.190033,-34.888306,1514.0,0.22873145625189223,1420
-56.19086,-34.88839,1188.0,0.17938237965485923,1421
