fecha_datos,cod_recorrido,posicion,dias_sin_levantar,longitud,latitud
2024-11-14 18:00,A_DU_RM_CL_103,1,2,-56.24022,-34.87333
2024-11-14 18:00,A_DU_RM_CL_103,2,2,-56.23973,-34.87412
2024-11-14 18:00,A_DU_RM_CL_103,3,2,-56.239506,-34.875416
2024-11-14 18:00,A_DU_RM_CL_103,4,2,-56.23801,-34.8755
2024-11-14 18:00,A_DU_RM_CL_103,5,2,-56.237198,-34.874973
2024-11-14 18:00,A_DU_RM_CL_103,6,2,-56.236416,-34.874317
2024-11-14 18:00,A_DU_RM_CL_103,7,2,-56.23591,-34.87323
2024-11-14 18:00,A_DU_RM_CL_103,8,2,-56.237,-34.87362
2024-11-14 18:00,A_DU_RM_CL_103,9,2,-56.237022,-34.873592
2024-11-14 18:00,A_DU_RM_CL_103,10,2,-56.237915,-34.874096
2024-11-14 18:00,A_DU_RM_CL_103,11,2,-56.238754,-34.873432
2024-11-14 18:00,A_DU_RM_CL_103,12,2,-56.23935,-34.86912
2024-11-14 18:00,A_DU_RM_CL_103,13,2,-56.238598,-34.86977
2024-11-14 18:00,A_DU_RM_CL_103,14,2,-56.23736,-34.87083
2024-11-14 18:00,A_DU_RM_CL_103,15,2,-56.236637,-34.871437
2024-11-14 18:00,A_DU_RM_CL_103,16,2,-56.236958,-34.87197
2024-11-14 18:00,A_DU_RM_CL_103,17,2,-56.237713,-34.871666
2024-11-14 18:00,A_DU_RM_CL_103,18,2,-56.23822,-34.871277
2024-11-14 18:00,A_DU_RM_CL_103,19,2,-56.240013,-34.869717
2024-11-14 18:00,A_DU_RM_CL_103,20,2,-56.23867,-34.87208
2024-11-14 18:00,A_DU_RM_CL_103,21,2,-56.23919,-34.87139
2024-11-14 18:00,A_DU_RM_CL_103,22,2,-56.24023,-34.870747
2024-11-14 18:00,A_DU_RM_CL_103,23,2,-56.241264,-34.86999
2024-11-14 18:00,A_DU_RM_CL_103,24,2,-56.241753,-34.869434
2024-11-14 18:00,A_DU_RM_CL_103,25,2,-56.24171,-34.869404
2024-11-14 18:00,A_DU_RM_CL_103,26,2,-56.241016,-34.868813
2024-11-14 18:00,A_DU_RM_CL_103,27,2,-56.240406,-34.868324
2024-11-14 18:00,A_DU_RM_CL_103,28,2,-56.24141,-34.86767
2024-11-14 18:00,A_DU_RM_CL_103,29,2,-56.242126,-34.868267
2024-11-14 18:00,A_DU_RM_CL_103,30,2,-56.24255,-34.8686
2024-11-14 18:00,A_DU_RM_CL_104,1,1,-56.238766,-34.86842
2024-11-14 18:00,A_DU_RM_CL_104,2,1,-56.238476,-34.8682
2024-11-14 18:00,A_DU_RM_CL_104,3,4,-56.237534,-34.867332
2024-11-14 18:00,A_DU_RM_CL_104,4,1,-56.23639,-34.866486
2024-11-14 18:00,A_DU_RM_CL_104,5,1,-56.23538,-34.865627
2024-11-14 18:00,A_DU_RM_CL_104,6,1,-56.234318,-34.864784
2024-11-14 18:00,A_DU_RM_CL_104,7,1,-56.233753,-34.864338
2024-11-14 18:00,A_DU_RM_CL_104,8,1,-56.23258,-34.863434
2024-11-14 18:00,A_DU_RM_CL_104,9,1,-56.23113,-34.862247
2024-11-14 18:00,A_DU_RM_CL_104,10,1,-56.230446,-34.861694
2024-11-14 18:00,A_DU_RM_CL_104,11,1,-56.22955,-34.860947
2024-11-14 18:00,A_DU_RM_CL_104,12,1,-56.228947,-34.860657
2024-11-14 18:00,A_DU_RM_CL_104,13,1,-56.228504,-34.861217
2024-11-14 18:00,A_DU_RM_CL_104,14,1,-56.22939,-34.86192
2024-11-14 18:00,A_DU_RM_CL_104,15,1,-56.23045,-34.862804
2024-11-14 18:00,A_DU_RM_CL_104,16,1,-56.230873,-34.863136
2024-11-14 18:00,A_DU_RM_CL_104,17,1,-56.23207,-34.864117
2024-11-14 18:00,A_DU_RM_CL_104,18,1,-56.23329,-34.865074
2024-11-14 18:00,A_DU_RM_CL_104,19,1,-56.234104,-34.865726
2024-11-14 18:00,A_DU_RM_CL_104,20,1,-56.234886,-34.86639
2024-11-14 18:00,A_DU_RM_CL_104,21,4,-56.23664,-34.867905
2024-11-14 18:00,A_DU_RM_CL_104,22,1,-56.237328,-34.868355
2024-11-14 18:00,A_DU_RM_CL_104,23,1,-56.23728,-34.869755
2024-11-14 18:00,A_DU_RM_CL_104,24,1,-56.23593,-34.86874
2024-11-14 18:00,A_DU_RM_CL_104,25,1,-56.235355,-34.868267
2024-11-14 18:00,A_DU_RM_CL_104,27,1,-56.232384,-34.86585
2024-11-14 18:00,A_DU_RM_CL_104,28,1,-56.231274,-34.864944
2024-11-14 18:00,A_DU_RM_CL_104,29,1,-56.2308,-34.864586
2024-11-14 18:00,A_DU_RM_CL_104,30,1,-56.22923,-34.863262
2024-11-14 18:00,A_DU_RM_CL_104,31,1,-56.228893,-34.862984
2024-11-14 18:00,A_DU_RM_CL_104,32,1,-56.226856,-34.862484
2024-11-14 18:00,A_DU_RM_CL_104,33,6,-56.227863,-34.863308
2024-11-14 18:00,A_DU_RM_CL_104,34,1,-56.22937,-34.8645
2024-11-14 18:00,A_DU_RM_CL_104,35,1,-56.230106,-34.86513
2024-11-14 18:00,A_DU_RM_CL_104,36,1,-56.230923,-34.865818
2024-11-14 18:00,A_DU_RM_CL_104,37,1,-56.232216,-34.866817
2024-11-14 18:00,A_DU_RM_CL_104,38,1,-56.232647,-34.867203
2024-11-14 18:00,A_DU_RM_CL_104,39,1,-56.233845,-34.86815
2024-11-14 18:00,A_DU_RM_CL_104,40,1,-56.234665,-34.86879
2024-11-14 18:00,A_DU_RM_CL_104,41,1,-56.235416,-34.86941
2024-11-14 18:00,A_DU_RM_CL_104,42,1,-56.23631,-34.87039
2024-11-14 18:00,A_DU_RM_CL_104,43,1,-56.23533,-34.87084
2024-11-14 18:00,A_DU_RM_CL_104,44,1,-56.234066,-34.869827
2024-11-14 18:00,A_DU_RM_CL_104,45,1,-56.2332,-34.869114
2024-11-14 18:00,A_DU_RM_CL_104,46,1,-56.232204,-34.86831
2024-11-14 18:00,A_DU_RM_CL_104,47,1,-56.23158,-34.867805
2024-11-14 18:00,A_DU_RM_CL_104,48,1,-56.230183,-34.866665
2024-11-14 18:00,A_DU_RM_CL_104,49,1,-56.228916,-34.865646
2024-11-14 18:00,A_DU_RM_CL_104,50,1,-56.227898,-34.86484
2024-11-14 18:00,A_DU_RM_CL_104,51,1,-56.226513,-34.863693
2024-11-14 18:00,A_DU_RM_CL_104,52,1,-56.225616,-34.864098
2024-11-14 18:00,A_DU_RM_CL_104,53,1,-56.22608,-34.86446
2024-11-14 18:00,A_DU_RM_CL_104,54,1,-56.226982,-34.865208
2024-11-14 18:00,A_DU_RM_CL_104,55,1,-56.22799,-34.865997
2024-11-14 18:00,A_DU_RM_CL_104,56,1,-56.229042,-34.86687
2024-11-14 18:00,A_DU_RM_CL_104,57,1,-56.23024,-34.86786
2024-11-14 18:00,A_DU_RM_CL_104,58,1,-56.230904,-34.86839
2024-11-14 18:00,A_DU_RM_CL_104,59,1,-56.23094,-34.86841
2024-11-14 18:00,A_DU_RM_CL_104,60,1,-56.23216,-34.869396
2024-11-14 18:00,A_DU_RM_CL_104,61,1,-56.23259,-34.86976
2024-11-14 18:00,A_DU_RM_CL_104,62,1,-56.23367,-34.87065
2024-11-14 18:00,A_DU_RM_CL_104,63,1,-56.233902,-34.87105
2024-11-14 18:00,A_DU_RM_CL_104,64,1,-56.23288,-34.8715
2024-11-14 18:00,A_DU_RM_CL_104,65,1,-56.232853,-34.87147
2024-11-14 18:00,A_DU_RM_CL_104,66,1,-56.2318,-34.870594
2024-11-14 18:00,A_DU_RM_CL_104,67,1,-56.23079,-34.86977
2024-11-14 18:00,A_DU_RM_CL_104,68,1,-56.22972,-34.868942
2024-11-14 18:00,A_DU_RM_CL_104,69,1,-56.228107,-34.867607
2024-11-14 18:00,A_DU_RM_CL_104,70,1,-56.226795,-34.866543
2024-11-14 18:00,A_DU_RM_CL_104,72,1,-56.225277,-34.865288
2024-11-14 18:00,A_DU_RM_CL_104,73,1,-56.224796,-34.864906
2024-11-14 18:00,A_DU_RM_CL_104,74,1,-56.223705,-34.865135
2024-11-14 18:00,A_DU_RM_CL_104,75,1,-56.22502,-34.86619
2024-11-14 18:00,A_DU_RM_CL_104,76,1,-56.226215,-34.867176
2024-11-14 18:00,A_DU_RM_CL_104,77,1,-56.227196,-34.86795
2024-11-14 18:00,A_DU_RM_CL_104,78,1,-56.22722,-34.86797
2024-11-14 18:00,A_DU_RM_CL_104,79,1,-56.22851,-34.869133
2024-11-14 18:00,A_DU_RM_CL_104,80,1,-56.229763,-34.870106
2024-11-14 18:00,A_DU_RM_CL_104,81,1,-56.22825,-34.870205
2024-11-14 18:00,A_DU_RM_CL_104,82,1,-56.226044,-34.868473
2024-11-14 18:00,A_DU_RM_CL_104,83,1,-56.22526,-34.867767
2024-11-14 18:00,A_DU_RM_CL_104,84,1,-56.224533,-34.867207
2024-11-14 18:00,A_DU_RM_CL_104,85,1,-56.22361,-34.86654
2024-11-14 18:00,A_DU_RM_CL_104,86,1,-56.22293,-34.866
2024-11-14 18:00,A_DU_RM_CL_104,87,0,-56.22208,-34.86634
2024-11-14 18:00,A_DU_RM_CL_104,88,0,-56.22215,-34.86649
2024-11-14 18:00,A_DU_RM_CL_104,89,0,-56.223217,-34.86737
2024-11-14 18:00,A_DU_RM_CL_104,90,0,-56.222458,-34.868168
2024-11-14 18:00,A_DU_RM_CL_104,91,0,-56.222065,-34.867847
2024-11-14 18:00,A_DU_RM_CL_104,92,0,-56.221027,-34.86726
2024-11-14 18:00,A_DU_RM_CL_104,93,0,-56.220882,-34.86803
2024-11-14 18:00,A_DU_RM_CL_105,1,1,-56.24173,-34.85763
2024-11-14 18:00,A_DU_RM_CL_105,2,1,-56.241665,-34.85762
2024-11-14 18:00,A_DU_RM_CL_105,4,1,-56.240356,-34.85658
2024-11-14 18:00,A_DU_RM_CL_105,5,1,-56.240005,-34.856277
2024-11-14 18:00,A_DU_RM_CL_105,6,4,-56.23951,-34.855865
2024-11-14 18:00,A_DU_RM_CL_105,7,1,-56.23851,-34.855064
2024-11-14 18:00,A_DU_RM_CL_105,8,1,-56.238476,-34.855034
2024-11-14 18:00,A_DU_RM_CL_105,9,1,-56.237717,-34.854404
2024-11-14 18:00,A_DU_RM_CL_105,10,1,-56.237167,-34.853687
2024-11-14 18:00,A_DU_RM_CL_105,11,1,-56.23776,-34.85319
2024-11-14 18:00,A_DU_RM_CL_105,12,1,-56.238453,-34.853508
2024-11-14 18:00,A_DU_RM_CL_105,13,1,-56.239433,-34.85455
2024-11-14 18:00,A_DU_RM_CL_105,14,1,-56.237026,-34.85497
2024-11-14 18:00,A_DU_RM_CL_105,15,1,-56.238388,-34.85608
2024-11-14 18:00,A_DU_RM_CL_105,16,1,-56.239655,-34.8571
2024-11-14 18:00,A_DU_RM_CL_105,17,1,-56.240486,-34.85777
2024-11-14 18:00,A_DU_RM_CL_105,18,4,-56.2405,-34.85778
2024-11-14 18:00,A_DU_RM_CL_105,19,1,-56.240116,-34.85898
2024-11-14 18:00,A_DU_RM_CL_105,20,1,-56.23955,-34.858524
2024-11-14 18:00,A_DU_RM_CL_105,21,1,-56.238743,-34.857864
2024-11-14 18:00,A_DU_RM_CL_105,22,1,-56.237957,-34.85722
2024-11-14 18:00,A_DU_RM_CL_105,23,1,-56.237156,-34.856583
2024-11-14 18:00,A_DU_RM_CL_105,24,1,-56.236134,-34.855736
2024-11-14 18:00,A_DU_RM_CL_105,25,1,-56.235535,-34.855247
2024-11-14 18:00,A_DU_RM_CL_105,26,1,-56.234062,-34.85515
2024-11-14 18:00,A_DU_RM_CL_105,27,1,-56.23491,-34.855846
2024-11-14 18:00,A_DU_RM_CL_105,28,1,-56.23571,-34.856506
2024-11-14 18:00,A_DU_RM_CL_105,29,1,-56.236526,-34.85715
2024-11-14 18:00,A_DU_RM_CL_105,30,1,-56.237335,-34.85781
2024-11-14 18:00,A_DU_RM_CL_105,31,1,-56.238613,-34.85888
2024-11-14 18:00,A_DU_RM_CL_105,32,1,-56.239685,-34.859737
2024-11-14 18:00,A_DU_RM_CL_105,33,1,-56.23973,-34.85977
2024-11-14 18:00,A_DU_RM_CL_105,34,1,-56.23967,-34.86096
2024-11-14 18:00,A_DU_RM_CL_105,35,4,-56.238564,-34.860317
2024-11-14 18:00,A_DU_RM_CL_105,36,1,-56.237713,-34.85965
2024-11-14 18:00,A_DU_RM_CL_105,37,1,-56.23658,-34.858723
2024-11-14 18:00,A_DU_RM_CL_105,38,1,-56.235287,-34.85767
2024-11-14 18:00,A_DU_RM_CL_105,39,1,-56.234516,-34.857048
2024-11-14 18:00,A_DU_RM_CL_105,40,4,-56.233536,-34.856247
2024-11-14 18:00,A_DU_RM_CL_105,41,1,-56.23252,-34.856514
2024-11-14 18:00,A_DU_RM_CL_105,42,1,-56.233307,-34.857162
2024-11-14 18:00,A_DU_RM_CL_105,43,1,-56.23418,-34.85786
2024-11-14 18:00,A_DU_RM_CL_105,44,1,-56.234955,-34.85847
2024-11-14 18:00,A_DU_RM_CL_105,45,1,-56.235954,-34.859303
2024-11-14 18:00,A_DU_RM_CL_105,46,1,-56.23735,-34.86044
2024-11-14 18:00,A_DU_RM_CL_105,47,1,-56.238483,-34.861355
2024-11-14 18:00,A_DU_RM_CL_105,48,1,-56.239456,-34.862152
2024-11-14 18:00,A_DU_RM_CL_105,49,1,-56.24006,-34.8633
2024-11-14 18:00,A_DU_RM_CL_105,50,1,-56.239723,-34.863564
2024-11-14 18:00,A_DU_RM_CL_105,51,1,-56.238796,-34.863094
2024-11-14 18:00,A_DU_RM_CL_105,52,1,-56.238,-34.86247
2024-11-14 18:00,A_DU_RM_CL_105,53,1,-56.23718,-34.861805
2024-11-14 18:00,A_DU_RM_CL_105,54,1,-56.235817,-34.86071
2024-11-14 18:00,A_DU_RM_CL_105,55,1,-56.23438,-34.859547
2024-11-14 18:00,A_DU_RM_CL_105,56,1,-56.23371,-34.858997
2024-11-14 18:00,A_DU_RM_CL_105,57,1,-56.23243,-34.85796
2024-11-14 18:00,A_DU_RM_CL_105,58,1,-56.231285,-34.85722
2024-11-14 18:00,A_DU_RM_CL_105,59,1,-56.23211,-34.8588
2024-11-14 18:00,A_DU_RM_CL_105,60,1,-56.23255,-34.859135
2024-11-14 18:00,A_DU_RM_CL_105,61,1,-56.233864,-34.860226
2024-11-14 18:00,A_DU_RM_CL_105,62,1,-56.23492,-34.86108
2024-11-14 18:00,A_DU_RM_CL_105,63,1,-56.23622,-34.862164
2024-11-14 18:00,A_DU_RM_CL_105,64,1,-56.237125,-34.86287
2024-11-14 18:00,A_DU_RM_CL_105,65,1,-56.23788,-34.863476
2024-11-14 18:00,A_DU_RM_CL_105,66,1,-56.238907,-34.86434
2024-11-14 18:00,A_DU_RM_CL_105,68,1,-56.240204,-34.865376
2024-11-14 18:00,A_DU_RM_CL_105,69,1,-56.241287,-34.866287
2024-11-14 18:00,A_DU_RM_CL_105,70,1,-56.243176,-34.86789
2024-11-14 18:00,A_DU_RM_CL_105,71,1,-56.24195,-34.866833
2024-11-14 18:00,A_DU_RM_CL_105,72,4,-56.241993,-34.866856
2024-11-14 18:00,A_DU_RM_CL_105,73,0,-56.240974,-34.867485
2024-11-14 18:00,A_DU_RM_CL_105,74,0,-56.240383,-34.867
2024-11-14 18:00,A_DU_RM_CL_105,75,4,-56.239315,-34.866154
2024-11-14 18:00,A_DU_RM_CL_105,76,0,-56.238518,-34.86551
2024-11-14 18:00,A_DU_RM_CL_105,77,0,-56.237225,-34.864456
2024-11-14 18:00,A_DU_RM_CL_105,78,0,-56.23607,-34.86354
2024-11-14 18:00,A_DU_RM_CL_105,79,0,-56.234547,-34.862293
2024-11-14 18:00,A_DU_RM_CL_105,80,0,-56.233814,-34.86165
2024-11-14 18:00,A_DU_RM_CL_105,81,0,-56.231377,-34.859703
2024-11-14 18:00,A_DU_RM_CL_105,82,0,-56.23056,-34.85904
2024-11-14 18:00,A_DU_RM_CL_105,83,0,-56.229282,-34.859024
2024-11-14 18:00,A_DU_RM_CL_105,84,0,-56.230114,-34.85981
2024-11-14 18:00,A_DU_RM_CL_105,85,0,-56.23171,-34.86108
2024-11-14 18:00,A_DU_RM_CL_105,86,0,-56.233536,-34.862564
2024-11-14 18:00,A_DU_RM_CL_105,87,0,-56.234463,-34.86333
2024-11-14 18:00,A_DU_RM_CL_105,88,0,-56.236076,-34.86463
2024-11-14 18:00,A_DU_RM_CL_105,89,0,-56.237026,-34.865402
2024-11-14 18:00,A_DU_RM_CL_105,90,0,-56.23813,-34.86631
2024-11-14 18:00,A_DU_RM_CL_105,91,0,-56.239033,-34.867023
2024-11-14 18:00,A_DU_RM_CL_105,92,0,-56.239845,-34.867695
2024-11-14 18:00,A_DU_RM_CL_106,1,1,-56.2189,-34.86648
2024-11-14 18:00,A_DU_RM_CL_106,2,1,-56.219505,-34.86693
2024-11-14 18:00,A_DU_RM_CL_106,3,1,-56.22097,-34.86584
2024-11-14 18:00,A_DU_RM_CL_106,4,6,-56.221375,-34.865494
2024-11-14 18:00,A_DU_RM_CL_106,5,1,-56.222095,-34.864876
2024-11-14 18:00,A_DU_RM_CL_106,6,1,-56.22282,-34.86427
2024-11-14 18:00,A_DU_RM_CL_106,7,1,-56.22392,-34.86337
2024-11-14 18:00,A_DU_RM_CL_106,8,1,-56.22495,-34.862526
2024-11-14 18:00,A_DU_RM_CL_106,9,1,-56.225742,-34.861855
2024-11-14 18:00,A_DU_RM_CL_106,10,1,-56.22654,-34.861206
2024-11-14 18:00,A_DU_RM_CL_106,11,1,-56.22724,-34.860607
2024-11-14 18:00,A_DU_RM_CL_106,12,1,-56.22809,-34.8599
2024-11-14 18:00,A_DU_RM_CL_106,13,1,-56.227283,-34.859344
2024-11-14 18:00,A_DU_RM_CL_106,14,1,-56.226166,-34.860332
2024-11-14 18:00,A_DU_RM_CL_106,15,1,-56.225666,-34.860786
2024-11-14 18:00,A_DU_RM_CL_106,16,1,-56.225006,-34.861324
2024-11-14 18:00,A_DU_RM_CL_106,17,1,-56.224243,-34.86193
2024-11-14 18:00,A_DU_RM_CL_106,18,1,-56.223156,-34.862865
2024-11-14 18:00,A_DU_RM_CL_106,19,1,-56.222137,-34.86373
2024-11-14 18:00,A_DU_RM_CL_106,20,1,-56.22183,-34.86397
2024-11-14 18:00,A_DU_RM_CL_106,21,1,-56.220512,-34.86505
2024-11-14 18:00,A_DU_RM_CL_106,22,1,-56.219845,-34.865604
2024-11-14 18:00,A_DU_RM_CL_106,23,1,-56.218082,-34.865612
2024-11-14 18:00,A_DU_RM_CL_106,24,1,-56.21959,-34.864357
2024-11-14 18:00,A_DU_RM_CL_106,25,1,-56.22083,-34.863308
2024-11-14 18:00,A_DU_RM_CL_106,26,1,-56.220104,-34.862755
2024-11-14 18:00,A_DU_RM_CL_106,27,1,-56.21936,-34.86336
2024-11-14 18:00,A_DU_RM_CL_106,28,1,-56.218838,-34.863777
2024-11-14 18:00,A_DU_RM_CL_106,29,1,-56.22117,-34.863026
2024-11-14 18:00,A_DU_RM_CL_106,30,1,-56.22196,-34.862385
2024-11-14 18:00,A_DU_RM_CL_106,31,1,-56.223186,-34.86133
2024-11-14 18:00,A_DU_RM_CL_106,32,1,-56.223763,-34.86083
2024-11-14 18:00,A_DU_RM_CL_106,33,1,-56.224895,-34.859947
2024-11-14 18:00,A_DU_RM_CL_106,34,1,-56.225075,-34.85926
2024-11-14 18:00,A_DU_RM_CL_106,35,1,-56.224438,-34.859013
2024-11-14 18:00,A_DU_RM_CL_106,36,1,-56.223515,-34.859592
2024-11-14 18:00,A_DU_RM_CL_106,37,1,-56.223164,-34.85981
2024-11-14 18:00,A_DU_RM_CL_106,38,1,-56.22241,-34.860264
2024-11-14 18:00,A_DU_RM_CL_106,39,6,-56.221962,-34.86053
2024-11-14 18:00,A_DU_RM_CL_106,40,1,-56.22132,-34.860943
2024-11-14 18:00,A_DU_RM_CL_106,41,1,-56.220726,-34.861298
2024-11-14 18:00,A_DU_RM_CL_106,42,1,-56.220184,-34.86163
2024-11-14 18:00,A_DU_RM_CL_106,43,1,-56.219265,-34.8622
2024-11-14 18:00,A_DU_RM_CL_106,44,1,-56.218426,-34.8627
2024-11-14 18:00,A_DU_RM_CL_106,45,1,-56.217896,-34.863003
2024-11-14 18:00,A_DU_RM_CL_106,46,1,-56.217342,-34.863445
2024-11-14 18:00,A_DU_RM_CL_106,47,0,-56.218086,-34.863598
2024-11-14 18:00,A_DU_RM_CL_106,48,0,-56.219776,-34.86253
2024-11-14 18:00,A_DU_RM_CL_106,49,0,-56.2217,-34.86152
2024-11-14 18:00,A_DU_RM_CL_106,50,0,-56.222683,-34.860977
2024-11-14 18:00,A_DU_RM_CL_106,51,0,-56.22407,-34.86019
2024-11-14 18:00,A_DU_RM_CL_106,52,0,-56.224922,-34.85848
2024-11-14 18:00,A_DU_RM_CL_106,53,0,-56.225716,-34.858017
2024-11-14 18:00,A_DU_RM_CL_106,54,0,-56.226566,-34.85851
2024-11-14 18:00,A_DU_RM_CL_106,55,0,-56.224354,-34.85669
2024-11-14 18:00,A_DU_RM_CL_106,56,6,-56.222904,-34.855534
2024-11-14 18:00,A_DU_RM_CL_106,57,0,-56.22263,-34.85629
2024-11-14 18:00,A_DU_RM_CL_106,58,0,-56.223114,-34.856888
2024-11-14 18:00,A_DU_RM_CL_106,59,0,-56.221977,-34.857803
2024-11-14 18:00,A_DU_RM_CL_106,60,0,-56.220448,-34.858757
2024-11-14 18:00,A_DU_RM_CL_106,61,0,-56.21996,-34.859016
2024-11-14 18:00,A_DU_RM_CL_106,62,0,-56.21937,-34.859398
2024-11-14 18:00,A_DU_RM_CL_106,63,0,-56.218155,-34.860138
2024-11-14 18:00,A_DU_RM_CL_106,64,0,-56.217293,-34.86066
2024-11-14 18:00,A_DU_RM_CL_106,65,0,-56.217228,-34.86069
2024-11-14 18:00,A_DU_RM_CL_106,66,0,-56.21638,-34.86057
2024-11-14 18:00,A_DU_RM_CL_106,67,0,-56.21643,-34.86054
2024-11-14 18:00,A_DU_RM_CL_106,68,0,-56.213516,-34.8616
2024-11-14 18:00,A_DU_RM_CL_106,69,0,-56.213913,-34.86204
2024-11-14 18:00,A_DU_RM_CL_106,70,0,-56.216064,-34.862343
2024-11-14 18:00,A_DU_RM_CL_106,71,0,-56.21629,-34.86243
2024-11-14 18:00,A_DU_RM_CL_106,72,6,-56.21641,-34.862343
2024-11-14 18:00,A_DU_RM_CL_106,73,6,-56.21735,-34.861557
2024-11-14 18:00,A_DU_RM_CL_106,74,6,-56.21858,-34.861057
2024-11-14 18:00,A_DU_RM_CL_106,75,0,-56.219685,-34.860355
2024-11-14 18:00,A_DU_RM_CL_106,76,0,-56.22068,-34.859734
2024-11-14 18:00,A_DU_RM_CL_106,77,0,-56.22159,-34.859207
2024-11-14 18:00,A_DU_RM_CL_106,78,0,-56.222828,-34.858418
2024-11-14 18:00,A_DU_RM_CL_106,79,0,-56.22402,-34.85794
2024-11-14 18:00,A_DU_RM_CL_107,1,1,-56.2374,-34.851665
2024-11-14 18:00,A_DU_RM_CL_107,2,1,-56.236595,-34.85034
2024-11-14 18:00,A_DU_RM_CL_107,3,1,-56.236145,-34.84977
2024-11-14 18:00,A_DU_RM_CL_107,4,5,-56.234886,-34.848934
2024-11-14 18:00,A_DU_RM_CL_107,5,1,-56.233242,-34.848675
2024-11-14 18:00,A_DU_RM_CL_107,6,1,-56.233643,-34.847202
2024-11-14 18:00,A_DU_RM_CL_107,7,1,-56.232353,-34.846214
2024-11-14 18:00,A_DU_RM_CL_107,8,1,-56.231045,-34.846863
2024-11-14 18:00,A_DU_RM_CL_107,9,5,-56.23163,-34.848034
2024-11-14 18:00,A_DU_RM_CL_107,10,1,-56.234,-34.84939
2024-11-14 18:00,A_DU_RM_CL_107,11,1,-56.234528,-34.850674
2024-11-14 18:00,A_DU_RM_CL_107,12,1,-56.23567,-34.850727
2024-11-14 18:00,A_DU_RM_CL_107,14,1,-56.236675,-34.851982
2024-11-14 18:00,A_DU_RM_CL_107,15,1,-56.237404,-34.852642
2024-11-14 18:00,A_DU_RM_CL_107,16,1,-56.23508,-34.854168
2024-11-14 18:00,A_DU_RM_CL_107,17,1,-56.234608,-34.853573
2024-11-14 18:00,A_DU_RM_CL_107,18,1,-56.235058,-34.85288
2024-11-14 18:00,A_DU_RM_CL_107,19,1,-56.23558,-34.85237
2024-11-14 18:00,A_DU_RM_CL_107,20,1,-56.234684,-34.85195
2024-11-14 18:00,A_DU_RM_CL_107,21,1,-56.23351,-34.852215
2024-11-14 18:00,A_DU_RM_CL_107,22,1,-56.2328,-34.85132
2024-11-14 18:00,A_DU_RM_CL_107,23,1,-56.232197,-34.8505
2024-11-14 18:00,A_DU_RM_CL_107,24,1,-56.23078,-34.848705
2024-11-14 18:00,A_DU_RM_CL_107,25,5,-56.229992,-34.847744
2024-11-14 18:00,A_DU_RM_CL_107,26,1,-56.229244,-34.847908
2024-11-14 18:00,A_DU_RM_CL_107,27,1,-56.229473,-34.848515
2024-11-14 18:00,A_DU_RM_CL_107,28,12,-56.230625,-34.849915
2024-11-14 18:00,A_DU_RM_CL_107,29,1,-56.23142,-34.85085
2024-11-14 18:00,A_DU_RM_CL_107,30,1,-56.23203,-34.85199
2024-11-14 18:00,A_DU_RM_CL_107,32,1,-56.23405,-34.854553
2024-11-14 18:00,A_DU_RM_CL_107,33,1,-56.232857,-34.85506
2024-11-14 18:00,A_DU_RM_CL_107,34,1,-56.231766,-34.853767
2024-11-14 18:00,A_DU_RM_CL_107,35,1,-56.231167,-34.853012
2024-11-14 18:00,A_DU_RM_CL_107,36,1,-56.230812,-34.852604
2024-11-14 18:00,A_DU_RM_CL_107,37,1,-56.230404,-34.85209
2024-11-14 18:00,A_DU_RM_CL_107,38,1,-56.230022,-34.8516
2024-11-14 18:00,A_DU_RM_CL_107,39,1,-56.229473,-34.85021
2024-11-14 18:00,A_DU_RM_CL_107,40,1,-56.228832,-34.8494
2024-11-14 18:00,A_DU_RM_CL_107,41,1,-56.22853,-34.84905
2024-11-14 18:00,A_DU_RM_CL_107,43,12,-56.228497,-34.850426
2024-11-14 18:00,A_DU_RM_CL_107,44,1,-56.2291,-34.851135
2024-11-14 18:00,A_DU_RM_CL_107,45,12,-56.229183,-34.852
2024-11-14 18:00,A_DU_RM_CL_107,46,1,-56.229687,-34.852844
2024-11-14 18:00,A_DU_RM_CL_107,47,1,-56.230385,-34.853672
2024-11-14 18:00,A_DU_RM_CL_107,48,1,-56.231304,-34.854813
2024-11-14 18:00,A_DU_RM_CL_107,49,1,-56.23209,-34.855743
2024-11-14 18:00,A_DU_RM_CL_107,50,1,-56.23097,-34.856434
2024-11-14 18:00,A_DU_RM_CL_107,51,1,-56.23019,-34.85545
2024-11-14 18:00,A_DU_RM_CL_107,52,1,-56.229355,-34.85443
2024-11-14 18:00,A_DU_RM_CL_107,53,1,-56.229435,-34.853535
2024-11-14 18:00,A_DU_RM_CL_107,54,1,-56.22887,-34.852924
2024-11-14 18:00,A_DU_RM_CL_107,55,1,-56.228306,-34.85245
2024-11-14 18:00,A_DU_RM_CL_107,56,1,-56.22786,-34.8542
2024-11-14 18:00,A_DU_RM_CL_107,57,1,-56.228134,-34.854553
2024-11-14 18:00,A_DU_RM_CL_107,58,1,-56.228767,-34.855396
2024-11-14 18:00,A_DU_RM_CL_107,59,1,-56.230087,-34.85699
2024-11-14 18:00,A_DU_RM_CL_107,60,1,-56.23011,-34.857018
2024-11-14 18:00,A_DU_RM_CL_107,61,1,-56.228928,-34.857838
2024-11-14 18:00,A_DU_RM_CL_107,62,1,-56.228096,-34.85824
