longitud,latitud,demanda,demanda_normalizada,demandaPonderada,demandaPonderada_normalizada,id
-56.204765,-34.905426,971.0,0.1465334544353617,81.9431068931069,0.29463476261245836,63
-56.20536,-34.904247,1248.0,0.1884650317892824,109.13477355977358,0.3930053989867015,64
-56.20537,-34.90423,1248.0,0.1884650317892824,109.13477355977358,0.3930053989867015,65
-56.2056,-34.903755,1130.0,0.1706024825915834,98.6271978021978,0.35499239571278307,66
-56.20561,-34.90374,1130.0,0.1706024825915834,98.6271978021978,0.35499239571278307,67
-56.2047,-34.90306,900.0,0.1357856494096276,79.80482017982018,0.2868991343659391,68
-56.204403,-34.90364,1297.0,0.1958825310323947,110.4012237762238,0.3975870053757364,69
-56.204395,-34.903656,1297.0,0.1958825310323947,110.4012237762238,0.3975870053757364,70
-56.202415,-34.907585,998.0,0.1506206478958522,120.54747474747477,0.4342928526888129,71
-56.20241,-34.9076,998.0,0.1506206478958522,120.54747474747477,0.4342928526888129,72
-56.201023,-34.90721,664.0,0.1000605510142294,83.44213564213565,0.30005776274676094,73
-56.202812,-34.908733,975.0,0.1471389645776566,88.8046176046176,0.3194574843475485,74
-56.2028,-34.908714,975.0,0.1471389645776566,88.8046176046176,0.3194574843475485,75
-56.20312,-34.90444,1270.0,0.1917953375719043,99.51783216783218,0.35821442216663135,76
-56.203133,-34.90443,1270.0,0.1917953375719043,99.51783216783218,0.35821442216663135,77
-56.203346,-34.904037,1490.0,0.2250983953981229,128.14283216783218,0.46177039395502395,78
-56.203003,-34.903084,811.0,0.1223130487435664,61.46471861471862,0.2205505914743439,79
-56.202393,-34.90287,821.0,0.1238268240993036,60.83095238095238,0.21825783066301352,80
-56.1996,-34.90225,671.0,0.1011201937632455,43.20677736006684,0.15449927795536225,81
-56.199493,-34.90329,1672.0,0.2526491068725401,93.90681474216944,0.3379155798177716,82
-56.199398,-34.90422,1975.0,0.2985165001513775,105.74349774870537,0.3807368623153429,83
-56.199398,-34.904243,1975.0,0.2985165001513775,105.74349774870537,0.3807368623153429,84
-56.199326,-34.90493,1490.0,0.2250983953981229,75.50310927752743,0.2713369386335496,85
-56.19932,-34.904953,1490.0,0.2250983953981229,75.50310927752743,0.2713369386335496,86
-56.200504,-34.904285,1473.0,0.2225249772933696,98.74993113013876,0.3554364051117612,87
-56.200516,-34.904263,1473.0,0.2225249772933696,98.74993113013876,0.3554364051117612,88
-56.200527,-34.90424,1473.0,0.2225249772933696,98.74993113013876,0.3554364051117612,89
-56.20101,-34.903263,1013.0,0.152891310929458,70.62860275689222,0.2537025540140479,90
-56.19736,-34.901913,1149.0,0.1734786557674841,62.16344771241831,0.2230783668709943,91
-56.19723,-34.90324,2526.0,0.3819255222524977,105.48023826545342,0.37978447483514505,92
-56.197227,-34.903255,2526.0,0.3819255222524977,105.48023826545342,0.37978447483514505,93
-56.19718,-34.90365,2473.0,0.3739025128670905,101.84452397973912,0.3666316389922774,94
-56.19718,-34.903664,2473.0,0.3739025128670905,101.84452397973912,0.3666316389922774,95
-56.197124,-34.904217,2614.0,0.3952467453829851,99.20171954217464,0.3570708291484812,96
-56.197124,-34.90424,2614.0,0.3952467453829851,99.20171954217464,0.3570708291484812,97
-56.197216,-34.90489,2449.0,0.3702694520133212,94.33877268227126,0.33947826363467837,98
-56.197216,-34.9049,2449.0,0.3702694520133212,94.33877268227126,0.33947826363467837,99
-56.197144,-34.905537,2882.0,0.4358159249167423,112.29616715219171,0.4044422963026301,100
-56.197105,-34.905945,2853.0,0.4314259763851044,115.87093865021126,0.41737466089298336,101
-56.197105,-34.90596,2853.0,0.4314259763851044,115.87093865021126,0.41737466089298336,102
-56.198242,-34.9058,2315.0,0.3499848622464426,94.27313146136872,0.3392407949737198,103
-56.19818,-34.904945,2139.0,0.3233424159854677,85.6181206658425,0.30792977126123955,104
-56.198185,-34.90492,2139.0,0.3233424159854677,85.6181206658425,0.30792977126123955,105
-56.198246,-34.904366,2247.0,0.3396911898274296,93.44136627987756,0.33623173814685287,106
-56.198303,-34.90377,2413.0,0.3648198607326672,109.07301660667495,0.39278198234765105,107
-56.198303,-34.90376,2413.0,0.3648198607326672,109.07301660667495,0.39278198234765105,108
-56.198395,-34.902855,1563.0,0.2361489554950045,79.75466081608288,0.2867176740460752,109
-56.198395,-34.902843,1563.0,0.2361489554950045,79.75466081608288,0.2867176740460752,110
-56.198627,-34.902267,1000.0,0.1509234029669997,60.31216951692959,0.21638104241389403,111
-56.19863,-34.90226,1000.0,0.1509234029669997,60.31216951692959,0.21638104241389403,112
-56.201122,-34.905525,1098.0,0.1657584014532243,115.73707983193276,0.41689040307606545,113
-56.201416,-34.904823,1179.0,0.1780199818346957,107.82798892284188,0.38827787573794675,114
-56.20202,-34.90337,911.0,0.1374508023009385,69.59567099567099,0.2499657417057733,115
-56.199074,-34.90866,2569.0,0.3884347562821677,108.74068450580474,0.39157971252539453,116
-56.199055,-34.908897,3074.0,0.4648804117468967,145.2983143759346,0.5238333679832694,117
-56.19896,-34.90977,2763.0,0.4178019981834696,133.98500088387112,0.4829054667494749,118
-56.19759,-34.91058,2380.0,0.3598244020587345,112.18754207046804,0.40404932596556503,119
-56.197594,-34.91057,2380.0,0.3598244020587345,112.18754207046804,0.40404932596556503,120
-56.197674,-34.909763,3668.0,0.554798667877687,164.28808451048417,0.5925322011822728,121
-56.19788,-34.909355,3888.0,0.5881017257039055,167.41216052978078,0.6038340956143802,122
-56.197884,-34.909336,3888.0,0.5881017257039055,167.41216052978078,0.6038340956143802,123
-56.197964,-34.908566,3348.0,0.5063578564940963,122.92748520510544,0.44290295909253274,124
-56.197964,-34.908546,3348.0,0.5063578564940963,122.92748520510544,0.44290295909253274,125
-56.197865,-34.908062,3556.0,0.5378443838934303,129.6371626244603,0.4671763971902769,126
-56.197865,-34.908043,3556.0,0.5378443838934303,129.6371626244603,0.4671763971902769,127
-56.19809,-34.907486,2714.0,0.4103844989403573,102.71284148482152,0.3697729302782051,128
-56.198124,-34.90708,2718.0,0.4109900090826521,102.9481356024686,0.3706241481300491,129
-56.198143,-34.906925,2264.0,0.3422646079321829,89.93222081550118,0.3235367872748764,130
-56.198143,-34.906906,2264.0,0.3422646079321829,89.93222081550118,0.3235367872748764,131
-56.198147,-34.90689,2264.0,0.3422646079321829,89.93222081550118,0.3235367872748764,132
-56.197113,-34.911064,2380.0,0.3598244020587345,112.18754207046804,0.40404932596556503,133
-56.19708,-34.911057,2380.0,0.3598244020587345,112.18754207046804,0.40404932596556503,134
-56.20017,-34.91041,1632.0,0.2465940054495912,108.18181336963096,0.3895578979014309,135
-56.199978,-34.909023,1684.0,0.2544656372994248,90.3712974966151,0.3251252243893698,136
-56.199974,-34.909008,1684.0,0.2544656372994248,90.3712974966151,0.3251252243893698,137
-56.199135,-34.90819,2569.0,0.3884347562821677,108.74068450580474,0.39157971252539453,138
-56.199135,-34.908207,2569.0,0.3884347562821677,108.74068450580474,0.39157971252539453,139
-56.19913,-34.908226,2569.0,0.3884347562821677,108.74068450580474,0.39157971252539453,140
-56.199394,-34.908447,2693.0,0.4072055706933091,124.24068450580474,0.4476536885156158,141
-56.199196,-34.910397,2370.0,0.3583106267029973,123.64289562071322,0.4454910820904647,142
-56.198643,-34.91014,2370.0,0.3583106267029973,123.64289562071322,0.4454910820904647,143
-56.196987,-34.907143,3056.0,0.4621556161065698,106.55686278918766,0.38367935339607134,144
-56.196987,-34.907158,3056.0,0.4621556161065698,106.55686278918766,0.38367935339607134,145
-56.196766,-34.90758,3179.0,0.4807750529821374,108.6815686715406,0.3913658505982223,146
-56.196766,-34.907593,3179.0,0.4807750529821374,108.6815686715406,0.3913658505982223,147
-56.196728,-34.908092,3319.0,0.5019679079624584,106.25041228003938,0.38257071478367316,148
-56.19669,-34.90835,3319.0,0.5019679079624584,106.25041228003938,0.38257071478367316,149
-56.19669,-34.908367,3453.0,0.522252497729337,110.43791228003938,0.39771973249070874,150
-56.196823,-34.908684,3197.0,0.4834998486224644,98.13419097353722,0.35320885680482633,151
-56.196823,-34.90869,3197.0,0.4834998486224644,98.13419097353722,0.35320885680482633,152
-56.196724,-34.90957,3424.0,0.517862549197699,120.45287357493024,0.433950616309593,153
-56.196724,-34.909588,3424.0,0.517862549197699,120.45287357493024,0.433950616309593,154
-56.19669,-34.909805,3408.0,0.5154405086285195,123.9608949653046,0.44664150064617586,155
-56.196636,-34.910267,3139.0,0.4747199515591886,114.35375210816174,0.41188597174901104,156
-56.196373,-34.911324,1805.0,0.272782319103845,73.8471795065347,0.26534632145805676,157
-56.19636,-34.911377,1483.0,0.2240387526491068,64.90273506209024,0.23298822061782148,158
-56.19636,-34.911396,1483.0,0.2240387526491068,64.90273506209024,0.23298822061782148,159
-56.19425,-34.911583,1989.0,0.3006357856494096,100.32692804775382,0.36114146880821285,160
-56.19425,-34.91161,1989.0,0.3006357856494096,100.32692804775382,0.36114146880821285,161
-56.194244,-34.911636,1989.0,0.3006357856494096,100.32692804775382,0.36114146880821285,162
-56.195244,-34.911407,2152.0,0.3253103239479261,100.36672107607627,0.36128542708658257,163
-56.195244,-34.911396,2152.0,0.3253103239479261,100.36672107607627,0.36128542708658257,164
-56.195244,-34.911373,2152.0,0.3253103239479261,100.36672107607627,0.36128542708658257,165
-56.195435,-34.909554,3281.0,0.496215561610657,105.88353887818684,0.3812434857303228,166
-56.195618,-34.909203,3092.0,0.4676052073872237,95.18796195510993,0.3425503551763757,167
-56.195618,-34.909187,3092.0,0.4676052073872237,95.18796195510993,0.3425503551763757,168
-56.195538,-34.908546,3215.0,0.4862246442627914,97.80126814923509,0.35200444993666413,169
-56.195538,-34.908535,3215.0,0.4862246442627914,97.80126814923509,0.35200444993666413,170
-56.195568,-34.908268,2981.0,0.4508023009385407,90.28941996775396,0.32482901802888603,171
-56.19559,-34.908005,2981.0,0.4508023009385407,90.28941996775396,0.32482901802888603,172
-56.195595,-34.907986,2981.0,0.4508023009385407,90.28941996775396,0.32482901802888603,173
-56.19582,-34.905876,2195.0,0.3318195579775961,83.83342542269804,0.30147332234421087,174
-56.196346,-34.902294,1678.0,0.2535573720859824,76.04305580670938,0.27329029016344325,175
-56.19635,-34.90227,1678.0,0.2535573720859824,76.04305580670938,0.27329029016344325,176
-56.1964,-34.90164,966.0,0.1457765667574931,49.68765406162465,0.1779449892172163,177
-56.194157,-34.900166,879.0,0.1326067211625794,52.477872566030456,0.18803909537357258,178
-56.195446,-34.900185,404.0,0.060702391765062,25.20287256603046,0.08936698601013476,179
-56.195442,-34.90022,467.0,0.0702391765062064,28.70287256603046,0.10202885155631378,180
-56.195126,-34.901638,1442.0,0.2178322736905843,72.8564937745433,0.26176234159034445,181
-56.19519,-34.902607,1579.0,0.238570996064184,76.31839637587423,0.2742863830966358,182
-56.19519,-34.90262,1839.0,0.2779291553133515,84.70549315006778,0.30462818071881587,183
-56.19512,-34.903126,1876.0,0.2835301241295792,82.06737842591724,0.2950843367380761,184
-56.194984,-34.90455,2188.0,0.33075991522858,85.32247784988947,0.30686023137972784,185
-56.194984,-34.904583,1972.0,0.2980623675446563,75.50429603170765,0.2713412319255114,186
-56.19484,-34.905987,2348.0,0.3549803209203754,85.3225199663353,0.3068603837433777,187
-56.194836,-34.906017,2348.0,0.3549803209203754,85.3225199663353,0.3068603837433777,188
-56.19469,-34.90747,2722.0,0.411595519224947,88.99325180549009,0.3201399017443652,189
-56.194687,-34.907486,2887.0,0.4365728125946109,95.33940565164392,0.34309822938304135,190
-56.194477,-34.90783,3144.0,0.4754768392370572,104.23102133573737,0.37526521289169495,191
-56.194473,-34.907845,3144.0,0.4754768392370572,104.23102133573737,0.37526521289169495,192
-56.194576,-34.90836,3105.0,0.4695731153496821,100.72718991811284,0.36258948651842654,193
-56.194576,-34.908375,3021.0,0.4568574023614895,100.55787774880066,0.3619769699689515,194
-56.19431,-34.909504,2842.0,0.4297608234937935,99.54952108311642,0.35832906239081225,195
-56.194305,-34.909527,3081.0,0.4659400544959128,111.49952108311642,0.4015602890413377,196
-56.194233,-34.91023,3110.0,0.4703300030275507,125.28166528050828,0.45141961954574544,197
-56.19423,-34.910248,3110.0,0.4703300030275507,125.28166528050828,0.45141961954574544,198
-56.19423,-34.910263,2908.0,0.4397517408416591,118.316148039129,0.4262206358971923,199
-56.19191,-34.910774,3114.0,0.4709355131698456,153.44294175313627,0.5532979899186568,200
-56.19197,-34.910225,2697.0,0.407811080835604,121.08199801447928,0.4362265846139888,201
-56.19206,-34.909504,3098.0,0.468513472600666,136.16154367349858,0.4907794930802658,202
-56.19214,-34.90864,2673.0,0.4041780199818346,113.74255732778812,0.4096748671399775,203
-56.192226,-34.907684,2611.0,0.394792612776264,105.1437327657102,0.37856710700848833,204
-56.192303,-34.90708,2519.0,0.3808658795034816,99.27658947854006,0.357341684310684,205
-56.192303,-34.90706,2519.0,0.3808658795034816,99.27658947854006,0.357341684310684,206
-56.19232,-34.906788,2519.0,0.3808658795034816,99.27658947854006,0.357341684310684,207
-56.192326,-34.90677,2519.0,0.3808658795034816,99.27658947854006,0.357341684310684,208
-56.1924,-34.906116,2004.0,0.3029064486830154,82.35626284864824,0.29612942694350625,209
-56.192604,-34.905777,2004.0,0.3029064486830154,82.35626284864824,0.29612942694350625,210
-56.19261,-34.90575,2004.0,0.3029064486830154,82.35626284864824,0.29612942694350625,211
-56.192657,-34.905293,1841.0,0.2782319103844989,76.7385896384697,0.2758065061236055,212
-56.19266,-34.905262,1479.0,0.2234332425068119,63.3311822310623,0.2273028518620521,213
-56.192566,-34.904778,1548.0,0.2338782924613987,66.8965668464469,0.24020125775359924,214
-56.19284,-34.90356,1706.0,0.2577959430820466,83.22695189885121,0.29927929771099204,215
-56.192844,-34.90354,1706.0,0.2577959430820466,83.22695189885121,0.29927929771099204,216
-56.19397,-34.904945,2012.0,0.3041174689676052,81.14980134031109,0.29176484025630467,217
-56.19399,-34.904976,2012.0,0.3041174689676052,81.14980134031109,0.29176484025630467,218
-56.19394,-34.903786,1680.0,0.2538601271571298,76.30001155949708,0.27421987279004756,219
-56.193893,-34.90261,1641.0,0.2479564032697547,79.01885524086896,0.28405576797136445,220
-56.19402,-34.901478,1379.0,0.2082954889494399,73.10789648947544,0.26267183512589165,221
-56.19405,-34.901196,1379.0,0.2082954889494399,73.10789648947544,0.26267183512589165,222
-56.19405,-34.90117,1581.0,0.2388737511353315,85.73289648947544,0.30834499298889445,223
-56.190937,-34.899693,2128.0,0.3216772630941568,109.93062770562771,0.39588454132646556,224
-56.190895,-34.9001,2343.0,0.3542234332425068,119.15205627705627,0.4292446809593575,225
-56.19086,-34.900436,2343.0,0.3542234332425068,119.15205627705627,0.4292446809593575,226
-56.19063,-34.901264,2047.0,0.3094156827126854,107.16269841269842,0.3858710703126367,227
-56.190727,-34.901882,1869.0,0.2824704813805631,97.28408029878618,0.35013343192966373,228
-56.190723,-34.901905,1869.0,0.2824704813805631,97.28408029878618,0.35013343192966373,229
-56.19063,-34.902813,1803.0,0.2724795640326976,91.2329598506069,0.32824243949578363,230
-56.1906,-34.903236,1925.0,0.2909476233726915,96.77841439606144,0.34830409659492434,231
-56.190468,-34.904366,1747.0,0.2640024220405692,87.1710929167451,0.3135479215006326,232
-56.19026,-34.90507,1954.0,0.2953375719043294,100.57155731302991,0.36202645819838036,233
-56.1903,-34.906094,2307.0,0.3487738419618528,125.00745153153284,0.45042760308276236,234
-56.190113,-34.906464,2377.0,0.3593702694520133,129.77167322707606,0.46766301295166446,235
-56.19011,-34.906483,2377.0,0.3593702694520133,129.77167322707606,0.46766301295166446,236
-56.190136,-34.90743,2640.0,0.3991825613079019,125.00580711251428,0.4504216541077582,237
-56.190136,-34.90744,2640.0,0.3991825613079019,125.00580711251428,0.4504216541077582,238
-56.190067,-34.90819,2528.0,0.3822282773236451,113.94938345809626,0.4104230970409485,239
-56.190063,-34.908203,2528.0,0.3822282773236451,113.94938345809626,0.4104230970409485,240
-56.189835,-34.908756,2695.0,0.4075083257644565,123.1419099131227,0.44367867818473083,241
-56.189835,-34.908768,2695.0,0.4075083257644565,123.1419099131227,0.44367867818473083,242
-56.189835,-34.908783,2695.0,0.4075083257644565,123.1419099131227,0.44367867818473083,243
-56.18985,-34.910313,2396.0,0.362246442627914,115.57850617981052,0.4163167350011116,244
-56.18985,-34.91033,2396.0,0.362246442627914,115.57850617981052,0.4163167350011116,245
-56.189808,-34.910625,2543.0,0.3844989403572509,121.70350617981052,0.4384749997069249,246
-56.189808,-34.910652,2978.0,0.4503481683318195,144.59824302191578,0.5213007367383214,247
-56.18977,-34.91073,3098.0,0.468513472600666,155.50733393100668,0.5607662916874507,248
-56.190865,-34.911343,2903.0,0.4389948531637905,149.2392880150465,0.5380905332231181,249
-56.19086,-34.91138,2903.0,0.4389948531637905,149.2392880150465,0.5380905332231181,250
-56.190823,-34.910446,2602.0,0.3934302149561005,125.21176959196409,0.4511667595998585,251
-56.190826,-34.910423,2602.0,0.3934302149561005,125.21176959196409,0.4511667595998585,252
-56.190956,-34.908924,2915.0,0.4408113835906751,131.09775591896872,0.47246035030819583,253
-56.19096,-34.9089,2915.0,0.4408113835906751,131.09775591896872,0.47246035030819583,254
-56.19127,-34.907635,2357.0,0.3563427187405389,103.88575419860275,0.3740161483008628,255
-56.191166,-34.90708,2448.0,0.3701180744777475,109.56772276183248,0.3945716688680716,256
-56.19117,-34.90705,2533.0,0.3829851650015137,113.61534180945154,0.4092146426289589,257
-56.193417,-34.90871,2772.0,0.4191643960036331,105.082966838871,0.37834727558122355,258
-56.193413,-34.90873,2772.0,0.4191643960036331,105.082966838871,0.37834727558122355,259
-56.193214,-34.909107,3031.0,0.4583711777172267,118.032966838871,0.4251961781020859,260
-56.19331,-34.909706,2774.0,0.4194671510747805,114.39590463467898,0.4120384659270662,261
-56.193092,-34.91042,2935.0,0.4438389343021495,135.12161392992095,0.4870173643400794,262
-56.19309,-34.91044,2935.0,0.4438389343021495,135.12161392992095,0.4870173643400794,263
-56.193127,-34.91133,2777.0,0.4199212836815016,141.4948972130914,0.5100738374884264,264
-56.195473,-34.91057,3050.0,0.4612473508931274,120.2154889269993,0.4330918355967848,265
-56.195477,-34.910553,3050.0,0.4612473508931274,120.2154889269993,0.4330918355967848,266
-56.195576,-34.90981,3225.0,0.4877384196185286,115.16443312006108,0.41481875288429954,267
-56.195576,-34.909794,3618.0,0.5472297910990009,125.506538383219,0.45223313754330974,268
-56.195854,-34.907063,3199.0,0.4838026036936119,111.29138427334703,0.4008073175269061,269
-56.196026,-34.90544,2133.0,0.3224341507720254,76.6414846954403,0.2754552119143176,270
-56.19603,-34.905407,2133.0,0.3224341507720254,76.6414846954403,0.2754552119143176,271
-56.19607,-34.905083,2133.0,0.3224341507720254,76.6414846954403,0.2754552119143176,272
-56.196075,-34.905045,2389.0,0.3611867998788979,86.12296617692178,0.30975613868491897,273
-56.196125,-34.904488,2361.0,0.3569482288828338,88.08541519434856,0.3168556431420301,274
-56.19617,-34.90406,2532.0,0.38283378746594,95.21041519434856,0.3426315837181802,275
-56.19617,-34.904045,2532.0,0.38283378746594,95.21041519434856,0.3426315837181802,276
-56.19622,-34.9036,2194.0,0.3316681804420224,89.36971380707426,0.32150181924359494,277
-56.19622,-34.90356,2194.0,0.3316681804420224,89.36971380707426,0.32150181924359494,278
-56.193325,-34.903107,1352.0,0.2042082954889494,65.24917412107342,0.23424152484204713,279
-56.19336,-34.903107,1352.0,0.2042082954889494,65.24917412107342,0.23424152484204713,280
-56.194035,-34.902813,1586.0,0.2396306388132001,74.31766260410464,0.26704837680753685,281
-56.194035,-34.902805,1586.0,0.2396306388132001,74.31766260410464,0.26704837680753685,282
-56.191517,-34.900448,1790.0,0.2705116560702392,92.66322055137844,0.3334166591212559,283
-56.19151,-34.90042,1790.0,0.2705116560702392,92.66322055137844,0.3334166591212559,284
-56.19212,-34.899788,1671.0,0.2524977293369664,92.02787256603044,0.3311181760453953,285
-56.192265,-34.901085,1986.0,0.3001816530426884,105.917555105713,0.3813665454158441,286
-56.193058,-34.89976,1449.0,0.2188919164396003,79.39453923269713,0.28541487088347306,287
-56.193058,-34.89978,1449.0,0.2188919164396003,79.39453923269713,0.28541487088347306,288
-56.193054,-34.899796,1464.0,0.2211625794732061,80.46596780412571,0.28929095217311973,289
-56.192978,-34.90068,1611.0,0.2434150772025431,86.52787256603045,0.3112209587585426,290
-56.192974,-34.90071,1674.0,0.2529518619436876,90.02787256603045,0.32388282430472165,291
-56.19157,-34.901245,2161.0,0.3266727217680896,112.19702073811982,0.4040836167128118,292
-56.19161,-34.901245,1986.0,0.3001816530426884,101.902903091061,0.3668428356946383,293
-56.19255,-34.902534,1604.0,0.242355434453527,78.8588886577445,0.2834770607235349,294
-56.192566,-34.902565,1604.0,0.242355434453527,78.8588886577445,0.2834770607235349,295
-56.19369,-34.905792,2137.0,0.3230396609143203,81.18931200455937,0.2919077770329767,296
-56.193687,-34.905823,2068.0,0.3125946109597335,78.72502629027366,0.28299279006678946,297
-56.193512,-34.9063,2253.0,0.3405994550408719,85.54428554953292,0.30766265974258283,298
-56.193455,-34.906834,2233.0,0.3375719043293975,80.05160881097912,0.2877919356419562,299
-56.19345,-34.90686,2233.0,0.3375719043293975,80.05160881097912,0.2877919356419562,300
-56.193546,-34.907482,2635.0,0.3984256736300333,92.75892338898424,0.33376288096758516,301
-56.193325,-34.90813,3351.0,0.5068119891008175,123.30955466675196,0.444285162564724,302
-56.19332,-34.908154,3351.0,0.5068119891008175,123.30955466675196,0.444285162564724,303
-56.19129,-34.90532,1795.0,0.2712685437481077,90.22204571351833,0.32458527981505586,304
-56.19133,-34.90532,1795.0,0.2712685437481077,90.22204571351833,0.32458527981505586,305
-56.191433,-34.90462,1692.0,0.2556766575840145,80.42495765104461,0.2891425907318794,306
-56.191437,-34.904606,1692.0,0.2556766575840145,80.42495765104461,0.2891425907318794,307
-56.19152,-34.90369,1817.0,0.2745988495307296,88.37946177153337,0.31791940834906673,308
-56.191555,-34.90327,2029.0,0.3066908870723585,101.79694569874272,0.36645951619316464,309
-56.19163,-34.902676,1590.0,0.240236148955495,80.62053877233579,0.28985013983506797,310
-56.18668,-34.91317,1463.0,0.2210112019376324,122.04474969474968,0.43970950813682924,311
