Poblacion,Generaciones,Greedy,Cruce,Mutacion,Fitness
50,50,0.50,0.80,0.01,-46.28
100,100,0.50,0.80,0.05,-48.51
50,500,0.30,1.00,0.10,-46.00
500,50,0.90,0.70,0.20,-52.72
50,50,0.50,0.70,0.10,-46.78
50,50,0.50,0.70,0.20,-45.60
100,100,0.50,0.80,0.01,-47.78
50,500,0.30,1.00,0.20,-49.92
50,50,0.50,0.70,0.05,-45.96
500,50,0.30,0.80,0.01,-48.90
50,50,0.50,0.70,0.01,-45.20
100,100,0.50,0.70,0.10,-46.95
50,500,0.30,1.00,0.05,-44.22
50,50,0.90,0.90,0.10,-53.75
50,50,0.90,0.90,0.20,-51.06
50,500,0.30,1.00,0.01,-44.91
100,100,0.50,0.70,0.20,-47.94
500,100,0.90,0.80,0.05,-52.82
50,50,0.90,0.90,0.05,-51.28
100,100,0.50,0.70,0.05,-48.09
50,500,0.30,0.80,0.10,-44.44
500,50,0.30,0.70,0.10,-46.09
50,50,0.90,0.90,0.01,-51.41
50,50,0.90,1.00,0.10,-51.44
100,100,0.50,0.70,0.01,-46.57
50,500,0.30,0.80,0.20,-48.44
50,50,0.90,1.00,0.20,-51.80
50,500,0.30,0.80,0.05,-44.33
50,50,0.90,1.00,0.05,-51.14
500,50,0.90,0.70,0.05,-52.82
100,100,0.90,0.90,0.10,-51.95
50,50,0.90,1.00,0.01,-50.96
50,500,0.30,0.80,0.01,-44.46
500,50,0.30,0.70,0.20,-50.49
50,50,0.90,0.80,0.10,-51.29
50,500,0.30,0.70,0.10,-44.77
100,100,0.90,0.90,0.20,-51.52
500,200,0.90,0.70,0.10,-55.82
50,50,0.90,0.80,0.20,-51.20
50,500,0.30,0.70,0.20,-46.18
50,50,0.90,0.80,0.05,-51.05
100,100,0.90,0.90,0.05,-52.03
50,500,0.30,0.70,0.05,-45.35
50,50,0.90,0.80,0.01,-50.82
500,50,0.30,0.70,0.05,-48.14
50,50,0.90,0.70,0.10,-51.12
50,500,0.30,0.70,0.01,-44.52
100,100,0.90,0.90,0.01,-51.42
50,50,0.90,0.70,0.20,-51.07
500,100,0.90,0.80,0.01,-52.45
50,500,0.10,0.90,0.10,-45.73
50,50,0.90,0.70,0.05,-50.90
50,500,0.10,0.90,0.20,-45.53
50,50,0.90,0.70,0.01,-50.98
100,100,0.90,1.00,0.10,-51.12
50,50,0.30,0.90,0.10,-43.34
500,50,0.30,0.70,0.01,-49.78
50,500,0.10,0.90,0.05,-44.26
50,50,0.30,0.90,0.20,-43.47
500,50,0.90,0.70,0.01,-51.53
50,50,0.30,0.90,0.05,-42.76
50,50,0.30,0.90,0.01,-44.23
50,500,0.10,0.90,0.01,-42.17
100,100,0.90,1.00,0.20,-51.59
50,50,0.30,1.00,0.10,-46.10
50,50,0.30,1.00,0.20,-45.10
50,50,0.30,1.00,0.05,-43.96
50,500,0.10,1.00,0.10,-43.86
500,50,0.10,0.80,0.10,-47.39
500,50,0.10,0.90,0.10,-47.64
50,50,0.30,1.00,0.01,-44.35
50,50,0.30,0.80,0.10,-44.46
50,500,0.10,1.00,0.20,-45.07
50,50,0.30,0.80,0.20,-43.71
100,100,0.90,1.00,0.05,-52.21
50,50,0.30,0.80,0.05,-45.18
50,50,0.30,0.80,0.01,-42.61
50,500,0.10,1.00,0.05,-45.67
50,50,0.30,0.70,0.10,-45.20
500,50,0.10,0.80,0.20,-47.24
50,50,0.30,0.70,0.20,-42.87
500,50,0.10,0.90,0.20,-46.61
50,50,0.30,0.70,0.05,-43.84
500,200,0.90,0.70,0.20,-55.77
50,500,0.10,1.00,0.01,-42.72
100,100,0.90,1.00,0.01,-51.08
50,50,0.30,0.70,0.01,-43.85
50,50,0.10,0.90,0.10,-41.57
50,50,0.10,0.90,0.20,-42.09
50,50,0.10,0.90,0.05,-40.74
50,500,0.10,0.80,0.10,-42.85
50,50,0.10,0.90,0.01,-40.72
500,100,0.90,0.70,0.10,-53.03
50,50,0.10,1.00,0.10,-42.97
50,50,0.10,1.00,0.20,-44.14
50,50,0.10,1.00,0.05,-41.85
500,50,0.10,0.80,0.05,-47.74
50,50,0.10,1.00,0.01,-41.90
50,500,0.10,0.80,0.20,-43.78
500,50,0.10,0.90,0.05,-47.93
100,100,0.90,0.80,0.10,-53.14
50,50,0.10,0.80,0.10,-40.00
50,50,0.10,0.80,0.20,-41.57
50,50,0.10,0.80,0.05,-41.26
50,50,0.10,0.80,0.01,-40.95
50,500,0.10,0.80,0.05,-43.17
50,50,0.10,0.70,0.10,-40.97
50,50,0.10,0.70,0.20,-41.77
50,50,0.10,0.70,0.05,-42.33
50,50,0.10,0.70,0.01,-42.60
500,50,0.10,0.80,0.01,-47.57
50,500,0.10,0.80,0.01,-43.07
100,100,0.90,0.80,0.20,-51.57
50,500,0.10,0.70,0.10,-42.26
500,50,0.10,0.90,0.01,-46.68
50,500,0.10,0.70,0.05,-41.68
50,500,0.10,0.70,0.20,-44.13
100,100,0.90,0.80,0.05,-52.77
500,50,0.10,1.00,0.10,-48.04
500,50,0.10,0.70,0.10,-47.61
100,100,0.90,0.80,0.01,-51.17
500,50,0.10,1.00,0.20,-47.78
500,50,0.10,0.70,0.20,-48.67
100,100,0.90,0.70,0.10,-51.40
500,100,0.90,0.70,0.20,-53.74
500,50,0.10,1.00,0.05,-48.58
500,200,0.90,0.70,0.05,-53.21
500,50,0.10,0.70,0.05,-47.94
100,100,0.90,0.70,0.20,-51.85
500,50,0.10,1.00,0.01,-46.69
500,50,0.10,0.70,0.01,-45.77
100,100,0.90,0.70,0.05,-51.10
100,100,0.90,0.70,0.01,-51.16
100,100,0.30,0.90,0.10,-46.57
100,100,0.30,0.90,0.20,-45.92
100,100,0.30,0.90,0.05,-43.98
500,100,0.30,0.90,0.10,-51.18
100,100,0.30,0.90,0.01,-45.88
100,100,0.30,1.00,0.10,-47.58
500,100,0.90,0.70,0.05,-53.26
100,100,0.30,1.00,0.20,-46.94
100,100,0.30,1.00,0.05,-47.68
500,200,0.90,0.70,0.01,-53.15
100,100,0.30,1.00,0.01,-44.39
100,100,0.30,0.80,0.10,-46.52
500,100,0.30,0.90,0.20,-48.42
100,100,0.30,0.80,0.20,-44.73
100,100,0.30,0.80,0.05,-44.99
100,100,0.30,0.80,0.01,-45.03
100,100,0.30,0.70,0.10,-45.11
100,100,0.30,0.70,0.20,-46.01
500,100,0.30,0.90,0.05,-49.76
100,100,0.30,0.70,0.05,-44.88
100,100,0.30,0.70,0.01,-44.08
500,200,0.30,0.90,0.10,-50.95
500,500,0.50,0.90,0.10,-54.06
500,100,0.90,0.70,0.01,-52.93
100,100,0.10,0.90,0.10,-45.13
100,100,0.10,0.90,0.20,-43.31
100,100,0.10,0.90,0.05,-43.74
100,100,0.10,0.90,0.01,-43.72
100,100,0.10,1.00,0.10,-47.85
100,100,0.10,1.00,0.20,-45.72
500,100,0.10,0.90,0.10,-49.50
100,100,0.10,1.00,0.05,-46.91
500,100,0.30,0.90,0.01,-48.29
100,100,0.10,1.00,0.01,-45.16
100,100,0.10,0.80,0.10,-45.98
100,100,0.10,0.80,0.20,-46.30
100,100,0.10,0.80,0.05,-42.80
100,100,0.10,0.80,0.01,-41.18
500,200,0.30,0.90,0.20,-51.89
100,100,0.10,0.70,0.10,-44.18
500,100,0.10,0.90,0.20,-49.88
100,100,0.10,0.70,0.20,-43.59
100,100,0.10,0.70,0.05,-44.03
100,100,0.10,0.70,0.01,-44.50
500,100,0.30,1.00,0.10,-48.78
100,50,0.50,0.90,0.10,-49.70
500,100,0.10,0.90,0.05,-50.89
100,50,0.50,0.90,0.20,-47.96
100,50,0.50,0.90,0.05,-47.87
100,50,0.50,0.90,0.01,-46.43
100,50,0.50,1.00,0.10,-48.63
500,100,0.10,0.90,0.01,-50.15
500,100,0.30,1.00,0.20,-51.21
500,200,0.30,0.90,0.05,-50.19
100,50,0.50,1.00,0.20,-48.28
100,50,0.50,1.00,0.05,-46.43
500,500,0.50,0.90,0.20,-57.60
100,50,0.50,1.00,0.01,-46.68
500,100,0.10,1.00,0.10,-49.87
100,50,0.50,0.80,0.10,-46.54
100,50,0.50,0.80,0.20,-47.71
500,100,0.30,1.00,0.05,-51.27
100,50,0.50,0.80,0.05,-46.51
500,100,0.10,1.00,0.20,-49.11
100,50,0.50,0.80,0.01,-48.16
500,200,0.30,0.90,0.01,-49.06
100,50,0.50,0.70,0.10,-48.68
100,50,0.50,0.70,0.20,-46.79
500,100,0.10,1.00,0.05,-50.30
500,100,0.30,1.00,0.01,-52.11
100,50,0.50,0.70,0.05,-47.05
100,50,0.50,0.70,0.01,-48.32
100,50,0.90,0.90,0.10,-51.09
500,100,0.10,1.00,0.01,-50.01
500,200,0.30,1.00,0.10,-50.65
100,50,0.90,0.90,0.20,-51.42
500,100,0.30,0.80,0.10,-49.74
100,50,0.90,0.90,0.05,-52.40
500,100,0.10,0.80,0.10,-50.39
500,500,0.50,0.90,0.05,-52.40
100,50,0.90,0.90,0.01,-51.89
100,50,0.90,1.00,0.10,-51.34
500,100,0.30,0.80,0.20,-51.32
500,100,0.10,0.80,0.20,-49.26
100,50,0.90,1.00,0.20,-51.75
500,200,0.30,1.00,0.20,-50.48
100,50,0.90,1.00,0.05,-51.62
500,100,0.10,0.80,0.05,-50.04
100,50,0.90,1.00,0.01,-51.29
500,100,0.30,0.80,0.05,-50.54
100,50,0.90,0.80,0.10,-50.89
500,100,0.10,0.80,0.01,-48.36
100,50,0.90,0.80,0.20,-51.58
500,200,0.30,1.00,0.05,-51.83
100,50,0.90,0.80,0.05,-51.20
500,100,0.30,0.80,0.01,-49.23
500,100,0.10,0.70,0.10,-50.17
100,50,0.90,0.80,0.01,-51.05
500,500,0.50,0.90,0.01,-50.60
100,50,0.90,0.70,0.10,-51.00
500,100,0.10,0.70,0.20,-47.55
100,50,0.90,0.70,0.20,-51.61
500,100,0.30,0.70,0.10,-49.87
100,50,0.90,0.70,0.05,-50.98
500,200,0.30,1.00,0.01,-50.17
500,100,0.10,0.70,0.05,-49.32
100,50,0.90,0.70,0.01,-51.27
100,50,0.30,0.90,0.10,-43.93
100,50,0.30,0.90,0.20,-45.95
500,100,0.30,0.70,0.20,-48.56
500,100,0.10,0.70,0.01,-47.56
100,50,0.30,0.90,0.05,-47.36
100,50,0.30,0.90,0.01,-46.08
100,50,0.30,1.00,0.10,-45.26
100,50,0.30,1.00,0.20,-45.07
100,50,0.30,1.00,0.05,-44.86
100,50,0.30,1.00,0.01,-47.65
500,200,0.30,0.80,0.10,-49.91
100,50,0.30,0.80,0.10,-45.85
500,100,0.30,0.70,0.05,-49.69
500,100,0.30,0.70,0.01,-46.19
100,50,0.30,0.80,0.20,-45.96
50,500,0.10,0.70,0.01,-42.26
100,50,0.30,0.80,0.05,-44.56
100,50,0.10,0.90,0.10,-45.04
100,50,0.30,0.70,0.10,-44.61
100,50,0.10,0.90,0.20,-47.41
100,50,0.30,0.80,0.01,-44.36
100,50,0.10,0.80,0.10,-42.99
100,50,0.10,0.90,0.05,-44.39
100,50,0.30,0.70,0.20,-44.91
100,50,0.10,0.80,0.20,-44.20
100,50,0.10,0.90,0.01,-44.53
100,50,0.10,0.80,0.05,-43.82
100,50,0.30,0.70,0.05,-44.79
100,50,0.10,1.00,0.10,-44.31
500,500,0.50,1.00,0.10,-52.65
100,50,0.10,0.80,0.01,-42.23
100,50,0.10,1.00,0.20,-45.26
100,50,0.30,0.70,0.01,-44.33
100,50,0.10,1.00,0.05,-44.53
100,50,0.10,0.70,0.10,-40.30
100,50,0.10,1.00,0.01,-43.37
100,50,0.10,0.70,0.20,-42.02
100,50,0.10,0.70,0.05,-43.59
100,50,0.10,0.70,0.01,-43.27
500,200,0.10,0.90,0.10,-50.21
500,200,0.10,0.80,0.10,-50.43
500,200,0.30,0.80,0.20,-52.00
500,200,0.10,0.90,0.20,-51.14
500,200,0.10,0.80,0.20,-51.26
500,200,0.30,0.70,0.10,-48.49
500,200,0.30,0.80,0.05,-50.36
500,500,0.10,0.90,0.10,-53.20
500,200,0.10,0.90,0.05,-49.93
500,500,0.50,1.00,0.20,-56.68
500,200,0.10,0.80,0.05,-50.91
500,500,0.30,0.90,0.10,-52.57
500,200,0.30,0.70,0.20,-51.16
500,200,0.30,0.80,0.01,-50.19
500,200,0.10,0.90,0.01,-48.93
500,200,0.10,0.80,0.01,-49.53
500,500,0.10,0.90,0.20,-54.52
500,200,0.10,1.00,0.05,-53.07
500,200,0.10,1.00,0.10,-50.27
500,200,0.30,0.70,0.05,-49.20
500,200,0.10,0.70,0.10,-50.79
500,500,0.30,0.90,0.20,-53.32
500,500,0.50,1.00,0.05,-53.00
500,200,0.10,1.00,0.20,-52.56
500,200,0.30,0.70,0.01,-46.23
500,200,0.10,0.70,0.20,-49.01
500,200,0.10,0.70,0.05,-50.85
500,500,0.10,0.90,0.05,-53.63
500,200,0.10,1.00,0.01,-51.55
500,500,0.30,0.90,0.05,-53.32
500,500,0.90,0.90,0.10,-54.41
500,500,0.50,1.00,0.01,-52.29
500,500,0.10,0.90,0.01,-49.92
500,500,0.90,0.80,0.10,-55.33
500,500,0.30,0.90,0.01,-48.96
500,500,0.50,0.80,0.10,-52.99
500,500,0.10,1.00,0.10,-54.27
500,500,0.90,0.90,0.20,-56.78
500,500,0.90,0.80,0.20,-57.26
500,500,0.30,1.00,0.10,-53.23
500,500,0.10,1.00,0.20,-54.48
500,500,0.50,0.80,0.20,-56.23
500,500,0.90,0.90,0.05,-54.23
500,500,0.90,0.80,0.05,-56.18
500,500,0.30,1.00,0.20,-54.68
500,500,0.10,1.00,0.05,-53.59
500,500,0.50,0.80,0.05,-53.48
500,500,0.90,0.90,0.01,-54.00
500,500,0.30,1.00,0.05,-52.69
500,500,0.10,1.00,0.01,-53.01
500,500,0.90,0.80,0.01,-55.51
500,500,0.50,0.80,0.01,-49.46
500,500,0.10,0.80,0.10,-52.71
500,500,0.30,1.00,0.01,-52.90
500,500,0.90,1.00,0.10,-56.91
500,500,0.90,0.70,0.10,-57.36
500,500,0.50,0.70,0.10,-54.11
500,500,0.10,0.80,0.20,-54.04
500,500,0.30,0.80,0.10,-53.39
500,500,0.90,1.00,0.20,-58.62
500,500,0.50,0.70,0.20,-54.69
500,500,0.10,0.80,0.05,-51.01
500,500,0.90,0.70,0.20,-58.32
500,500,0.30,0.80,0.20,-54.27
500,500,0.10,0.80,0.01,-50.98
500,500,0.50,0.70,0.05,-52.74
500,500,0.90,1.00,0.05,-53.85
500,500,0.90,0.70,0.05,-55.68
500,500,0.30,0.80,0.05,-52.34
500,500,0.10,0.70,0.10,-52.45
500,500,0.50,0.70,0.01,-47.68
500,500,0.90,1.00,0.01,-53.83
500,500,0.30,0.80,0.01,-49.90
500,500,0.90,0.70,0.01,-52.32
500,500,0.10,0.70,0.20,-53.28
500,200,0.10,0.70,0.01,-48.45
500,500,0.30,0.70,0.10,-52.19
500,500,0.30,0.70,0.05,-49.83
500,500,0.30,0.70,0.20,-53.32
500,500,0.10,0.70,0.05,-49.40
500,500,0.10,0.70,0.01,-47.76
500,500,0.30,0.70,0.01,-51.24
