Poblacion,Generaciones,Greedy,Cruce,Mutacion,Fitness
100,100,0.90,0.80,0.20,-52.66
100,500,0.10,0.90,0.01,-43.41
200,500,0.50,1.00,0.01,-48.60
100,100,0.90,0.80,0.05,-51.24
100,500,0.10,1.00,0.10,-47.52
500,200,0.90,1.00,0.01,-54.16
500,500,0.50,0.70,0.01,-49.58
100,100,0.90,0.80,0.01,-52.25
100,500,0.10,1.00,0.20,-47.98
500,100,0.90,0.70,0.20,-53.41
100,100,0.90,0.70,0.10,-51.84
100,500,0.10,1.00,0.05,-46.41
200,500,0.50,0.80,0.10,-51.10
100,100,0.90,0.70,0.20,-52.15
100,500,0.10,1.00,0.01,-45.31
100,100,0.90,0.70,0.05,-51.66
100,500,0.10,0.80,0.10,-46.35
100,100,0.90,0.70,0.01,-51.66
100,500,0.10,0.80,0.20,-48.98
200,500,0.50,0.80,0.20,-51.81
100,100,0.30,0.90,0.10,-44.96
100,100,0.30,0.90,0.20,-44.97
100,500,0.10,0.80,0.05,-45.63
100,100,0.30,0.90,0.05,-46.47
500,200,0.90,0.80,0.10,-53.56
100,100,0.30,0.90,0.01,-45.10
500,100,0.90,0.70,0.05,-52.27
100,500,0.10,0.80,0.01,-44.86
100,100,0.30,1.00,0.10,-47.17
100,100,0.30,1.00,0.20,-46.88
200,500,0.50,0.80,0.05,-49.24
100,500,0.10,0.70,0.10,-43.96
100,100,0.30,1.00,0.05,-46.48
100,100,0.30,1.00,0.01,-46.58
100,500,0.10,0.70,0.20,-46.51
100,100,0.30,0.80,0.10,-45.40
100,100,0.30,0.80,0.20,-46.47
500,500,0.90,0.90,0.10,-57.41
100,500,0.10,0.70,0.05,-44.32
100,100,0.30,0.80,0.05,-44.57
100,100,0.30,0.80,0.01,-44.55
200,500,0.50,0.80,0.01,-47.78
100,100,0.30,0.70,0.10,-45.00
100,500,0.10,0.70,0.01,-44.68
100,100,0.30,0.70,0.20,-45.82
100,50,0.50,0.90,0.10,-46.56
100,100,0.30,0.70,0.05,-43.95
500,100,0.90,0.70,0.01,-52.93
100,50,0.50,0.90,0.20,-46.47
100,100,0.30,0.70,0.01,-44.56
100,50,0.50,0.90,0.05,-46.90
100,100,0.10,0.90,0.10,-44.84
100,100,0.10,0.90,0.20,-44.67
500,200,0.90,0.80,0.20,-53.84
100,50,0.50,0.90,0.01,-50.45
100,100,0.10,0.90,0.05,-43.84
200,500,0.50,0.70,0.10,-49.40
100,100,0.10,0.90,0.01,-44.06
100,50,0.50,1.00,0.10,-46.97
100,100,0.10,1.00,0.10,-46.08
100,50,0.50,1.00,0.20,-48.35
100,100,0.10,1.00,0.20,-43.40
100,100,0.10,1.00,0.05,-44.16
500,100,0.30,0.90,0.10,-49.30
100,50,0.50,1.00,0.05,-46.08
100,100,0.10,1.00,0.01,-47.15
100,100,0.10,0.80,0.10,-43.21
100,50,0.50,1.00,0.01,-46.03
100,100,0.10,0.80,0.20,-42.32
100,100,0.10,0.80,0.05,-41.65
100,50,0.50,0.80,0.10,-47.73
200,500,0.50,0.70,0.20,-50.48
100,100,0.10,0.80,0.01,-43.42
100,50,0.50,0.80,0.20,-47.38
100,100,0.10,0.70,0.10,-42.03
100,100,0.10,0.70,0.20,-43.43
500,100,0.30,0.90,0.20,-49.83
100,50,0.50,0.80,0.05,-48.31
100,100,0.10,0.70,0.05,-42.40
100,100,0.10,0.70,0.01,-42.07
100,50,0.50,0.80,0.01,-48.08
100,50,0.30,0.90,0.10,-46.78
100,50,0.50,0.70,0.10,-46.43
100,50,0.30,0.90,0.20,-45.60
100,50,0.30,0.90,0.05,-45.36
100,50,0.50,0.70,0.20,-47.97
200,500,0.50,0.70,0.05,-48.81
100,50,0.30,0.90,0.01,-45.44
500,200,0.90,0.80,0.05,-53.68
100,50,0.50,0.70,0.05,-47.44
100,50,0.30,1.00,0.10,-46.50
500,100,0.30,0.90,0.05,-51.32
500,500,0.90,0.90,0.20,-57.77
100,50,0.30,1.00,0.20,-46.82
100,50,0.50,0.70,0.01,-46.09
100,50,0.30,1.00,0.05,-45.84
100,50,0.30,1.00,0.01,-44.88
100,50,0.90,0.90,0.10,-51.13
100,50,0.30,0.80,0.10,-44.01
100,50,0.30,0.80,0.20,-45.69
200,500,0.50,0.70,0.01,-47.83
100,50,0.30,0.80,0.05,-44.68
100,50,0.90,0.90,0.20,-51.34
500,100,0.30,0.90,0.01,-49.59
100,50,0.30,0.80,0.01,-46.71
100,50,0.30,0.70,0.10,-44.11
100,50,0.90,0.90,0.05,-51.22
100,50,0.30,0.70,0.20,-43.79
100,50,0.30,0.70,0.05,-43.85
100,50,0.90,0.90,0.01,-50.88
100,50,0.30,0.70,0.01,-45.80
100,50,0.10,0.90,0.10,-43.01
100,50,0.10,0.90,0.20,-43.06
100,50,0.10,0.90,0.05,-42.46
100,50,0.10,0.90,0.01,-44.66
100,50,0.90,1.00,0.10,-51.46
100,50,0.10,1.00,0.10,-44.91
500,100,0.30,1.00,0.10,-49.83
100,50,0.10,1.00,0.20,-43.53
500,200,0.90,0.80,0.01,-54.90
200,500,0.90,0.90,0.10,-52.80
100,50,0.10,1.00,0.05,-45.70
100,50,0.10,1.00,0.01,-41.69
100,50,0.90,1.00,0.20,-51.28
100,50,0.10,0.80,0.10,-42.81
100,50,0.10,0.80,0.20,-42.61
100,50,0.10,0.80,0.05,-46.18
100,50,0.10,0.80,0.01,-42.80
100,50,0.90,1.00,0.05,-51.03
100,50,0.10,0.70,0.10,-40.61
100,50,0.10,0.70,0.20,-43.86
100,50,0.10,0.70,0.05,-43.33
100,50,0.10,0.70,0.01,-42.21
100,50,0.90,1.00,0.01,-51.41
500,100,0.30,1.00,0.20,-49.23
100,50,0.90,0.80,0.10,-51.48
100,50,0.90,0.70,0.10,-51.24
200,500,0.90,0.90,0.20,-55.54
100,50,0.90,0.80,0.20,-51.57
500,500,0.90,0.90,0.05,-54.26
100,50,0.90,0.70,0.20,-51.36
100,50,0.90,0.80,0.05,-51.77
100,50,0.90,0.70,0.05,-51.25
500,100,0.30,1.00,0.05,-48.43
100,50,0.90,0.80,0.01,-50.97
100,50,0.90,0.70,0.01,-51.05
500,200,0.90,0.70,0.10,-55.63
200,500,0.90,0.90,0.05,-52.87
500,100,0.30,1.00,0.01,-49.95
200,500,0.30,0.90,0.10,-52.20
200,500,0.90,0.90,0.01,-51.36
500,100,0.30,0.80,0.10,-49.78
200,500,0.30,0.90,0.20,-52.85
500,200,0.90,0.70,0.20,-54.88
500,500,0.90,0.90,0.01,-54.35
500,500,0.30,0.90,0.10,-54.10
500,100,0.30,0.80,0.20,-48.36
200,500,0.30,0.90,0.05,-47.40
200,500,0.90,1.00,0.10,-53.24
200,500,0.30,0.90,0.01,-48.42
500,100,0.30,0.80,0.05,-48.75
200,500,0.90,1.00,0.20,-56.33
500,200,0.90,0.70,0.05,-53.21
200,500,0.30,1.00,0.10,-49.96
500,100,0.30,0.80,0.01,-47.07
500,500,0.30,0.90,0.20,-54.37
200,500,0.90,1.00,0.05,-52.48
200,500,0.30,1.00,0.20,-51.83
500,100,0.30,0.70,0.10,-48.90
500,500,0.90,1.00,0.10,-57.64
200,500,0.30,1.00,0.05,-48.29
500,100,0.30,0.70,0.20,-48.13
200,500,0.90,1.00,0.01,-51.45
500,200,0.90,0.70,0.01,-52.61
200,500,0.30,1.00,0.01,-47.88
500,100,0.30,0.70,0.05,-49.24
500,500,0.30,0.90,0.05,-51.33
200,500,0.90,0.80,0.10,-55.16
500,200,0.30,0.90,0.10,-49.55
200,500,0.30,0.80,0.10,-49.75
500,100,0.30,0.70,0.01,-46.56
200,500,0.30,0.80,0.20,-50.76
500,100,0.10,0.90,0.10,-49.40
200,500,0.90,0.80,0.20,-53.81
500,200,0.30,0.90,0.20,-52.40
500,500,0.90,1.00,0.20,-57.74
500,100,0.10,0.90,0.20,-47.56
200,500,0.30,0.80,0.05,-47.70
200,500,0.90,0.80,0.05,-52.34
500,100,0.10,0.90,0.05,-49.68
500,500,0.30,0.90,0.01,-48.73
200,500,0.30,0.80,0.01,-50.13
500,200,0.30,0.90,0.05,-52.62
500,100,0.10,0.90,0.01,-50.45
200,500,0.90,0.80,0.01,-51.66
200,500,0.30,0.70,0.10,-49.45
500,100,0.10,1.00,0.10,-49.57
500,200,0.30,0.90,0.01,-51.48
500,100,0.10,1.00,0.20,-49.91
200,500,0.30,0.70,0.20,-51.12
200,500,0.90,0.70,0.10,-56.67
500,100,0.10,1.00,0.05,-49.39
500,500,0.90,1.00,0.05,-55.10
500,500,0.30,1.00,0.10,-51.57
200,500,0.30,0.70,0.05,-49.86
500,200,0.30,1.00,0.10,-50.45
500,100,0.10,1.00,0.01,-49.34
200,500,0.90,0.70,0.20,-54.43
200,500,0.30,0.70,0.01,-47.21
500,100,0.10,0.80,0.10,-50.47
200,500,0.10,0.90,0.10,-48.20
500,100,0.10,0.80,0.20,-48.60
500,200,0.30,1.00,0.20,-52.74
200,500,0.90,0.70,0.05,-52.88
500,100,0.10,0.80,0.05,-47.28
200,500,0.10,0.90,0.20,-53.31
500,500,0.30,1.00,0.20,-55.86
500,500,0.90,1.00,0.01,-54.94
500,100,0.10,0.80,0.01,-50.90
200,500,0.90,0.70,0.01,-52.41
500,200,0.30,1.00,0.05,-52.21
200,500,0.10,0.90,0.05,-48.90
500,100,0.10,0.70,0.10,-47.37
200,500,0.10,0.90,0.01,-46.94
500,100,0.10,0.70,0.20,-48.24
500,200,0.30,1.00,0.01,-50.18
200,500,0.10,1.00,0.10,-49.08
500,100,0.10,0.70,0.05,-46.78
500,500,0.30,1.00,0.05,-51.46
200,500,0.10,1.00,0.20,-52.72
500,100,0.10,0.70,0.01,-47.59
500,200,0.30,0.80,0.10,-52.85
200,500,0.10,1.00,0.05,-50.90
500,500,0.90,0.80,0.10,-57.59
500,50,0.50,0.90,0.10,-51.01
200,500,0.10,1.00,0.01,-47.40
500,200,0.30,0.80,0.20,-50.26
500,50,0.50,0.90,0.20,-49.70
500,500,0.30,1.00,0.01,-52.04
200,500,0.10,0.80,0.10,-49.17
200,500,0.10,0.80,0.20,-51.83
500,50,0.50,0.90,0.05,-49.34
500,200,0.30,0.80,0.05,-48.81
200,500,0.10,0.80,0.05,-49.60
500,50,0.50,0.90,0.01,-52.14
500,500,0.90,0.80,0.20,-58.88
500,200,0.30,0.80,0.01,-52.80
200,500,0.10,0.80,0.01,-47.94
500,500,0.30,0.80,0.10,-53.51
500,50,0.50,1.00,0.10,-52.67
200,500,0.10,0.70,0.10,-48.26
500,200,0.30,0.70,0.10,-49.30
200,500,0.10,0.70,0.20,-48.22
500,50,0.50,1.00,0.20,-48.50
200,500,0.10,0.70,0.05,-46.07
500,50,0.50,1.00,0.05,-51.06
500,200,0.30,0.70,0.20,-51.20
200,500,0.10,0.70,0.01,-45.62
500,500,0.30,0.80,0.20,-55.51
500,500,0.90,0.80,0.05,-54.94
500,50,0.50,1.00,0.01,-49.95
500,50,0.30,0.90,0.10,-48.87
500,200,0.30,0.70,0.05,-49.71
500,50,0.30,0.90,0.20,-49.41
500,50,0.50,0.80,0.10,-51.48
500,50,0.30,0.90,0.05,-47.83
500,200,0.30,0.70,0.01,-49.74
500,50,0.50,0.80,0.20,-51.16
500,500,0.30,0.80,0.05,-52.83
500,50,0.30,0.90,0.01,-47.66
500,500,0.90,0.80,0.01,-52.25
500,200,0.10,0.90,0.10,-52.23
500,50,0.30,1.00,0.10,-46.43
500,50,0.50,0.80,0.05,-50.58
500,50,0.30,1.00,0.20,-46.95
500,200,0.10,0.90,0.20,-51.51
500,50,0.50,0.80,0.01,-47.58
500,50,0.30,1.00,0.05,-47.61
500,500,0.30,0.80,0.01,-50.82
500,200,0.10,0.90,0.05,-50.20
500,50,0.50,0.70,0.10,-52.51
500,50,0.30,1.00,0.01,-48.44
500,500,0.90,0.70,0.10,-55.71
500,200,0.10,0.90,0.01,-51.00
500,50,0.30,0.80,0.10,-47.18
500,50,0.50,0.70,0.20,-50.71
500,50,0.30,0.80,0.20,-49.85
500,200,0.10,1.00,0.10,-51.95
500,500,0.30,0.70,0.10,-53.86
500,50,0.50,0.70,0.05,-49.16
500,50,0.30,0.80,0.05,-48.47
500,200,0.10,1.00,0.20,-52.80
500,50,0.30,0.80,0.01,-50.72
500,50,0.50,0.70,0.01,-49.54
500,50,0.30,0.70,0.10,-46.43
500,200,0.10,1.00,0.05,-51.73
500,500,0.90,0.70,0.20,-56.70
500,50,0.30,0.70,0.20,-46.98
500,500,0.30,0.70,0.20,-54.87
500,50,0.90,0.90,0.10,-52.36
500,200,0.10,1.00,0.01,-51.61
500,50,0.30,0.70,0.05,-48.15
500,50,0.30,0.70,0.01,-47.27
500,200,0.10,0.80,0.10,-49.52
500,50,0.10,0.90,0.10,-45.40
500,50,0.90,0.90,0.20,-53.31
500,50,0.10,0.90,0.20,-46.08
500,200,0.10,0.80,0.20,-50.34
500,50,0.10,0.90,0.05,-47.09
500,500,0.30,0.70,0.05,-49.31
500,500,0.90,0.70,0.05,-54.60
500,50,0.10,0.90,0.01,-47.53
500,50,0.10,1.00,0.10,-46.45
500,50,0.90,0.90,0.05,-52.04
500,200,0.10,0.80,0.05,-50.01
500,50,0.10,1.00,0.20,-48.10
500,50,0.10,1.00,0.05,-47.58
500,200,0.10,0.80,0.01,-50.52
500,50,0.10,1.00,0.01,-45.74
500,50,0.10,0.80,0.10,-46.65
500,50,0.90,0.90,0.01,-53.96
500,500,0.30,0.70,0.01,-51.45
500,50,0.10,0.80,0.20,-46.68
500,200,0.10,0.70,0.10,-48.63
500,500,0.90,0.70,0.01,-53.07
500,50,0.10,0.80,0.05,-47.47
500,50,0.10,0.80,0.01,-48.29
500,200,0.10,0.70,0.20,-51.34
500,50,0.10,0.70,0.10,-47.92
500,50,0.90,1.00,0.10,-53.70
500,50,0.10,0.70,0.20,-46.88
500,500,0.10,0.90,0.10,-52.79
500,50,0.10,0.70,0.05,-46.48
500,200,0.10,0.70,0.05,-47.37
500,50,0.10,0.70,0.01,-44.79
500,500,0.10,0.80,0.10,-52.56
500,50,0.90,1.00,0.20,-52.65
500,200,0.10,0.70,0.01,-50.84
500,50,0.90,0.80,0.10,-53.53
500,500,0.10,0.90,0.20,-56.76
500,50,0.90,1.00,0.05,-52.46
500,50,0.90,1.00,0.01,-53.52
500,500,0.10,0.80,0.20,-54.26
500,50,0.90,0.80,0.20,-53.06
500,50,0.90,0.70,0.10,-53.55
500,500,0.10,0.90,0.05,-52.51
500,500,0.10,0.80,0.05,-52.81
500,50,0.90,0.80,0.05,-51.96
500,50,0.90,0.70,0.20,-54.14
500,500,0.10,0.90,0.01,-51.13
500,50,0.90,0.80,0.01,-52.11
500,500,0.10,0.80,0.01,-49.89
500,50,0.90,0.70,0.05,-54.10
500,50,0.90,0.70,0.01,-53.70
200,100,0.10,0.70,0.10,-46.39
200,100,0.10,0.70,0.20,-46.50
500,500,0.10,1.00,0.10,-52.09
200,100,0.10,0.70,0.05,-44.39
200,100,0.10,0.70,0.01,-47.87
500,500,0.10,1.00,0.05,-52.23
500,500,0.10,0.70,0.10,-52.15
500,500,0.10,1.00,0.20,-56.95
500,500,0.10,0.70,0.05,-51.92
500,500,0.10,0.70,0.01,-49.87
500,500,0.10,1.00,0.01,-50.20
500,500,0.10,0.70,0.20,-55.24
