Poblacion,Generaciones,Greedy,Cruce,Mutacion,Fitness
100,100,0.90,1.00,0.10,-51.17
100,500,0.30,0.70,0.05,-47.39
100,100,0.90,1.00,0.20,-51.71
200,500,0.30,1.00,0.05,-52.72
100,500,0.30,0.70,0.01,-44.05
100,100,0.90,1.00,0.05,-52.69
100,500,0.10,0.90,0.10,-47.93
100,100,0.90,1.00,0.01,-51.12
100,500,0.10,0.90,0.20,-48.57
500,100,0.90,0.70,0.10,-52.82
200,500,0.30,1.00,0.01,-45.69
100,100,0.90,0.80,0.10,-52.07
500,200,0.90,1.00,0.01,-52.27
100,500,0.10,0.90,0.05,-46.86
100,100,0.90,0.80,0.20,-51.03
100,500,0.10,0.90,0.01,-45.66
100,100,0.90,0.80,0.05,-51.87
200,500,0.30,0.80,0.10,-51.91
100,500,0.10,1.00,0.10,-46.33
100,100,0.90,0.80,0.01,-52.32
100,500,0.10,1.00,0.20,-46.98
100,100,0.90,0.70,0.10,-51.29
200,500,0.30,0.80,0.20,-50.35
100,500,0.10,1.00,0.05,-46.50
100,100,0.90,0.70,0.20,-52.43
500,100,0.90,0.70,0.20,-54.34
100,500,0.10,1.00,0.01,-46.50
100,100,0.90,0.70,0.05,-51.51
100,500,0.10,0.80,0.10,-46.72
100,100,0.90,0.70,0.01,-51.33
200,500,0.30,0.80,0.05,-51.38
100,100,0.30,0.90,0.10,-44.07
500,200,0.90,0.80,0.10,-54.28
100,100,0.30,0.90,0.20,-46.70
100,500,0.10,0.80,0.20,-47.99
100,100,0.30,0.90,0.05,-44.93
100,100,0.30,0.90,0.01,-44.69
100,500,0.10,0.80,0.05,-48.33
100,100,0.30,1.00,0.10,-47.48
200,500,0.30,0.80,0.01,-47.60
100,100,0.30,1.00,0.20,-45.45
100,500,0.10,0.80,0.01,-42.20
500,100,0.90,0.70,0.05,-52.64
100,100,0.30,1.00,0.05,-44.81
100,100,0.30,1.00,0.01,-45.17
100,500,0.10,0.70,0.10,-47.50
100,100,0.30,0.80,0.10,-44.89
100,100,0.30,0.80,0.20,-45.47
100,500,0.10,0.70,0.20,-49.14
200,500,0.30,0.70,0.10,-49.57
100,100,0.30,0.80,0.05,-46.21
100,100,0.30,0.80,0.01,-46.66
100,500,0.10,0.70,0.05,-42.59
100,100,0.30,0.70,0.10,-45.26
100,100,0.30,0.70,0.20,-46.40
100,500,0.10,0.70,0.01,-43.24
500,200,0.90,0.80,0.20,-57.37
100,100,0.30,0.70,0.05,-44.63
100,50,0.50,0.90,0.10,-50.73
200,500,0.30,0.70,0.20,-50.44
100,100,0.30,0.70,0.01,-45.27
100,100,0.10,0.90,0.10,-45.59
100,50,0.50,0.90,0.20,-48.23
100,100,0.10,0.90,0.20,-43.04
500,100,0.90,0.70,0.01,-53.09
100,100,0.10,0.90,0.05,-45.64
100,50,0.50,0.90,0.05,-46.36
100,100,0.10,0.90,0.01,-43.49
100,100,0.10,1.00,0.10,-46.64
100,50,0.50,0.90,0.01,-46.22
100,100,0.10,1.00,0.20,-44.95
100,50,0.50,1.00,0.10,-47.21
100,100,0.10,1.00,0.05,-43.27
200,500,0.30,0.70,0.05,-49.25
100,100,0.10,1.00,0.01,-47.03
100,50,0.50,1.00,0.20,-49.64
100,100,0.10,0.80,0.10,-44.42
100,100,0.10,0.80,0.20,-44.60
100,50,0.50,1.00,0.05,-47.46
100,100,0.10,0.80,0.05,-43.37
500,100,0.30,0.90,0.10,-51.91
100,100,0.10,0.80,0.01,-46.13
100,50,0.50,1.00,0.01,-47.13
100,100,0.10,0.70,0.10,-43.02
100,100,0.10,0.70,0.20,-43.70
100,50,0.50,0.80,0.10,-47.52
100,100,0.10,0.70,0.05,-44.16
200,500,0.30,0.70,0.01,-46.23
100,100,0.10,0.70,0.01,-44.02
100,50,0.50,0.80,0.20,-46.83
100,50,0.30,0.90,0.10,-47.00
100,50,0.50,0.80,0.05,-46.65
100,50,0.30,0.90,0.20,-44.07
500,200,0.90,0.80,0.05,-56.06
100,50,0.30,0.90,0.05,-45.30
100,50,0.50,0.80,0.01,-46.89
500,100,0.30,0.90,0.20,-48.56
100,50,0.30,0.90,0.01,-44.39
100,50,0.50,0.70,0.10,-46.61
100,50,0.30,1.00,0.10,-44.93
200,500,0.10,0.90,0.10,-48.89
100,50,0.50,0.70,0.20,-46.42
100,50,0.30,1.00,0.20,-48.53
100,50,0.30,1.00,0.05,-45.70
100,50,0.50,0.70,0.05,-48.75
100,50,0.30,1.00,0.01,-45.22
100,50,0.50,0.70,0.01,-47.04
100,50,0.30,0.80,0.10,-44.11
500,100,0.30,0.90,0.05,-50.86
100,50,0.30,0.80,0.20,-43.44
200,500,0.10,0.90,0.20,-51.40
100,50,0.30,0.80,0.05,-45.17
100,50,0.90,0.90,0.10,-51.87
100,50,0.30,0.80,0.01,-47.35
100,50,0.30,0.70,0.10,-44.79
100,50,0.90,0.90,0.20,-51.35
100,50,0.30,0.70,0.20,-45.18
100,50,0.30,0.70,0.05,-46.00
100,50,0.90,0.90,0.05,-51.41
100,50,0.30,0.70,0.01,-44.90
200,500,0.10,0.90,0.05,-50.07
100,50,0.10,0.90,0.10,-44.36
500,100,0.30,0.90,0.01,-49.24
100,50,0.10,0.90,0.20,-42.04
100,50,0.10,0.90,0.05,-43.83
100,50,0.90,0.90,0.01,-51.20
100,50,0.10,0.90,0.01,-45.72
500,200,0.90,0.80,0.01,-52.53
100,50,0.10,1.00,0.10,-43.00
100,50,0.10,1.00,0.20,-41.87
100,50,0.10,1.00,0.05,-45.41
100,50,0.10,1.00,0.01,-44.64
100,50,0.90,1.00,0.10,-51.66
100,50,0.10,0.80,0.10,-44.69
100,50,0.10,0.80,0.20,-44.41
200,500,0.10,0.90,0.01,-48.03
100,50,0.10,0.80,0.05,-42.61
100,50,0.10,0.80,0.01,-41.76
100,50,0.90,1.00,0.20,-52.48
100,50,0.10,0.70,0.10,-43.28
100,50,0.10,0.70,0.20,-41.81
100,50,0.10,0.70,0.05,-43.80
500,100,0.30,1.00,0.10,-50.39
100,50,0.10,0.70,0.01,-40.12
100,50,0.90,1.00,0.05,-51.63
100,50,0.90,0.80,0.10,-51.20
100,50,0.90,1.00,0.01,-51.34
200,500,0.10,1.00,0.10,-49.50
100,50,0.90,0.80,0.20,-51.39
100,50,0.90,0.70,0.10,-51.02
500,100,0.30,1.00,0.20,-50.55
100,50,0.90,0.80,0.05,-51.34
100,50,0.90,0.70,0.20,-53.17
100,50,0.90,0.80,0.01,-50.76
200,500,0.10,1.00,0.20,-50.63
100,50,0.90,0.70,0.05,-51.14
500,200,0.90,0.70,0.10,-55.60
100,50,0.90,0.70,0.01,-50.97
200,100,0.10,0.70,0.10,-46.83
500,100,0.30,1.00,0.05,-51.40
200,100,0.10,0.70,0.20,-46.81
200,500,0.10,1.00,0.05,-49.89
200,100,0.10,0.70,0.05,-46.98
200,500,0.10,0.80,0.10,-49.26
200,100,0.10,0.70,0.01,-43.83
500,100,0.30,1.00,0.01,-50.88
200,500,0.10,1.00,0.01,-49.42
200,500,0.10,0.80,0.20,-53.72
200,500,0.10,0.70,0.10,-49.91
500,50,0.50,0.90,0.10,-51.63
500,200,0.90,0.70,0.20,-55.06
200,500,0.10,0.80,0.05,-49.00
500,100,0.30,0.80,0.10,-49.59
200,500,0.10,0.70,0.05,-48.01
200,500,0.10,0.70,0.20,-51.01
500,50,0.50,0.90,0.20,-51.23
500,100,0.30,0.80,0.20,-47.63
500,500,0.50,0.90,0.10,-54.81
500,50,0.50,0.90,0.05,-50.01
500,100,0.30,0.80,0.05,-51.28
500,200,0.90,0.70,0.05,-53.96
500,100,0.30,0.80,0.01,-47.05
500,50,0.50,0.90,0.01,-50.74
500,100,0.30,0.70,0.10,-49.06
500,50,0.50,1.00,0.10,-49.94
500,200,0.90,0.70,0.01,-54.05
500,100,0.30,0.70,0.20,-49.48
500,500,0.50,0.90,0.20,-55.92
500,50,0.50,1.00,0.20,-48.35
500,100,0.30,0.70,0.05,-47.86
500,200,0.30,0.90,0.10,-51.68
500,50,0.50,1.00,0.05,-51.95
500,100,0.30,0.70,0.01,-49.85
500,200,0.30,0.90,0.20,-50.56
500,50,0.50,1.00,0.01,-50.59
500,100,0.10,0.90,0.10,-47.24
500,500,0.50,0.90,0.05,-53.41
500,100,0.10,0.90,0.20,-49.27
500,50,0.50,0.80,0.10,-51.80
500,200,0.30,0.90,0.05,-52.17
500,100,0.10,0.90,0.05,-50.14
500,100,0.10,0.90,0.01,-50.46
500,50,0.50,0.80,0.20,-51.30
500,100,0.10,1.00,0.10,-50.66
500,200,0.30,0.90,0.01,-49.85
500,50,0.50,0.80,0.05,-50.61
500,100,0.10,1.00,0.20,-50.64
500,500,0.50,0.90,0.01,-49.88
500,100,0.10,1.00,0.05,-49.70
500,200,0.30,1.00,0.10,-51.89
500,50,0.50,0.80,0.01,-50.60
500,100,0.10,1.00,0.01,-51.01
500,100,0.10,0.80,0.10,-49.04
500,50,0.50,0.70,0.10,-48.25
500,200,0.30,1.00,0.20,-50.89
500,100,0.10,0.80,0.20,-49.27
500,50,0.50,0.70,0.20,-48.58
500,500,0.50,1.00,0.10,-53.22
500,100,0.10,0.80,0.05,-46.59
500,200,0.30,1.00,0.05,-50.90
500,100,0.10,0.80,0.01,-48.69
500,50,0.50,0.70,0.05,-51.19
500,100,0.10,0.70,0.10,-46.93
500,200,0.30,1.00,0.01,-50.26
500,100,0.10,0.70,0.20,-47.31
500,50,0.50,0.70,0.01,-50.58
500,100,0.10,0.70,0.05,-45.64
500,500,0.50,1.00,0.20,-56.98
500,200,0.30,0.80,0.10,-50.39
500,100,0.10,0.70,0.01,-49.11
500,50,0.90,0.90,0.10,-54.25
500,200,0.10,0.90,0.10,-50.19
500,200,0.30,0.80,0.20,-49.78
500,200,0.10,0.90,0.20,-51.93
500,50,0.90,0.90,0.20,-53.07
500,200,0.30,0.80,0.05,-49.37
500,500,0.50,1.00,0.05,-54.42
500,200,0.10,0.90,0.05,-50.76
500,50,0.90,0.90,0.05,-52.32
500,200,0.30,0.80,0.01,-51.30
500,200,0.10,0.90,0.01,-48.84
500,200,0.10,1.00,0.10,-52.55
500,200,0.30,0.70,0.10,-50.71
500,500,0.50,1.00,0.01,-51.56
500,50,0.90,0.90,0.01,-52.36
500,200,0.10,1.00,0.20,-49.54
500,200,0.30,0.70,0.20,-49.70
500,200,0.10,1.00,0.05,-50.28
500,50,0.90,1.00,0.10,-53.71
500,200,0.30,0.70,0.05,-51.37
500,500,0.50,0.80,0.10,-55.50
500,200,0.10,1.00,0.01,-49.20
500,50,0.90,1.00,0.20,-52.76
500,200,0.30,0.70,0.01,-46.71
500,200,0.10,0.80,0.10,-50.05
500,200,0.10,0.70,0.10,-49.85
500,200,0.10,0.80,0.20,-51.00
500,50,0.90,1.00,0.05,-53.73
500,500,0.50,0.80,0.20,-54.48
500,200,0.10,0.70,0.20,-50.93
500,200,0.10,0.80,0.05,-50.60
500,50,0.90,1.00,0.01,-53.68
500,200,0.10,0.70,0.05,-50.94
500,200,0.10,0.80,0.01,-49.83
500,50,0.30,0.90,0.10,-48.35
500,200,0.10,0.70,0.01,-49.54
500,50,0.90,0.80,0.10,-53.62
500,50,0.30,0.90,0.20,-47.24
500,500,0.50,0.80,0.05,-51.82
500,50,0.30,0.90,0.05,-48.71
500,50,0.30,0.90,0.01,-47.80
500,50,0.90,0.80,0.20,-54.67
500,500,0.30,0.90,0.10,-52.49
500,50,0.30,1.00,0.10,-48.38
500,500,0.50,0.80,0.01,-53.84
500,50,0.30,1.00,0.20,-48.90
500,50,0.90,0.80,0.05,-53.08
500,50,0.30,1.00,0.05,-49.88
500,50,0.30,1.00,0.01,-48.85
500,500,0.30,0.90,0.20,-52.75
500,50,0.90,0.80,0.01,-51.88
500,50,0.30,0.80,0.10,-48.43
500,500,0.50,0.70,0.10,-54.74
500,50,0.30,0.80,0.20,-46.84
500,50,0.90,0.70,0.10,-51.79
500,50,0.30,0.80,0.05,-48.77
500,50,0.30,0.80,0.01,-47.57
500,500,0.30,0.90,0.05,-52.98
500,50,0.30,0.70,0.10,-49.12
500,50,0.90,0.70,0.20,-53.99
500,500,0.50,0.70,0.20,-53.48
500,50,0.30,0.70,0.20,-48.64
500,50,0.30,0.70,0.05,-47.92
500,50,0.90,0.70,0.05,-52.15
500,50,0.30,0.70,0.01,-49.87
500,500,0.30,0.90,0.01,-50.70
500,50,0.10,0.90,0.10,-47.24
500,50,0.10,0.90,0.20,-48.53
500,50,0.90,0.70,0.01,-53.65
500,50,0.10,0.90,0.05,-47.51
500,500,0.50,0.70,0.05,-53.28
500,50,0.10,0.90,0.01,-47.82
500,50,0.10,1.00,0.10,-47.40
500,50,0.10,1.00,0.20,-46.57
500,500,0.30,1.00,0.10,-54.11
500,50,0.10,1.00,0.05,-46.72
500,50,0.10,1.00,0.01,-48.20
500,50,0.10,0.80,0.10,-45.90
500,500,0.50,0.70,0.01,-52.64
500,50,0.10,0.80,0.20,-46.98
500,50,0.10,0.80,0.05,-47.95
500,50,0.10,0.80,0.01,-46.71
500,50,0.10,0.70,0.10,-48.66
500,500,0.30,1.00,0.20,-54.12
500,50,0.10,0.70,0.20,-48.07
500,50,0.10,0.70,0.05,-46.47
500,50,0.10,0.70,0.01,-46.76
500,500,0.90,0.90,0.10,-55.08
500,500,0.30,1.00,0.05,-52.46
500,500,0.10,0.90,0.10,-52.22
500,500,0.90,0.80,0.10,-56.29
500,500,0.30,1.00,0.01,-51.30
500,500,0.90,0.90,0.20,-56.58
500,500,0.10,0.90,0.20,-54.38
500,500,0.30,0.80,0.10,-52.90
500,500,0.90,0.80,0.20,-58.48
500,500,0.10,0.90,0.05,-51.55
500,500,0.90,0.90,0.05,-55.73
500,500,0.10,0.90,0.01,-50.27
500,500,0.30,0.80,0.20,-54.78
500,500,0.90,0.80,0.05,-55.31
500,500,0.90,0.90,0.01,-52.67
500,500,0.10,1.00,0.10,-53.75
500,500,0.30,0.80,0.05,-53.21
500,500,0.90,0.80,0.01,-54.13
500,500,0.10,1.00,0.20,-54.04
500,500,0.90,1.00,0.10,-56.24
500,500,0.30,0.80,0.01,-49.95
500,500,0.90,0.70,0.10,-57.48
500,500,0.10,1.00,0.05,-53.01
500,500,0.30,0.70,0.10,-50.07
500,500,0.90,1.00,0.20,-58.47
500,500,0.10,1.00,0.01,-50.45
500,500,0.30,0.70,0.20,-54.53
500,500,0.90,0.70,0.20,-58.80
500,500,0.10,0.80,0.10,-53.10
500,500,0.90,1.00,0.05,-53.97
500,500,0.30,0.70,0.05,-52.91
500,500,0.90,0.70,0.05,-53.89
500,500,0.10,0.80,0.20,-52.48
500,500,0.90,1.00,0.01,-53.39
500,500,0.30,0.70,0.01,-49.20
500,500,0.10,0.80,0.05,-51.23
500,500,0.90,0.70,0.01,-54.33
200,500,0.10,0.70,0.01,-47.64
500,500,0.10,0.70,0.10,-54.23
200,500,0.10,0.80,0.01,-50.38
500,500,0.10,0.80,0.01,-49.22
500,500,0.10,0.70,0.05,-51.35
500,500,0.10,0.70,0.20,-54.27
500,500,0.10,0.70,0.01,-48.89
